Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low,Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
MLBS,2026-03-22,1528.0,1571.0,1490.0,1550.0,1.44,3929.0,1900.0,1395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBSL,2026-03-23,1950.0,1960.0,1930.0,1956.0,0.31,1623.0,2435.5,1808.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBSL,2026-03-22,1958.2,1960.0,1895.0,1960.0,0.09,3312.0,2435.5,1808.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMF1,2026-03-23,10.07,10.07,9.5,9.97,-0.99,9010.0,10.07,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMF1,2026-03-22,9.5,9.88,9.5,9.88,4.0,241871.0,9.95,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,2026-03-23,580.0,581.0,565.8,573.0,-1.21,22232.0,732.9,528.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,2026-03-22,581.0,604.4,573.3,582.5,0.26,18260.0,732.9,528.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNBBL,2026-03-23,412.4,412.4,401.1,405.5,-1.67,105361.0,503.0,340.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNBBL,2026-03-22,408.0,411.0,405.0,408.0,0.0,239204.0,503.0,340.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MND84/85,2026-03-23,1100.0,1100.0,1100.0,1100.0,0.0,25.0,1128.0,1028.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNMF1,2026-03-23,9.68,10.03,9.68,9.85,1.76,79500.0,10.11,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNMF1,2026-03-22,9.57,10.0,9.57,9.84,2.82,69220.0,10.11,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,2026-03-23,725.0,738.0,705.0,730.0,0.69,93027.0,738.0,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,2026-03-22,723.0,735.0,711.0,725.0,0.28,99793.0,735.0,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSHL,2026-03-23,816.0,816.0,795.1,805.1,-1.34,1764.0,979.0,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSHL,2026-03-22,824.0,824.0,800.0,800.0,-2.91,5503.0,979.0,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSLB,2026-03-23,1399.0,1413.7,1365.2,1389.0,-0.71,9724.0,1710.0,1130.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSLB,2026-03-22,1340.0,1391.0,1325.0,1386.0,3.43,9945.0,1710.0,1130.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABBC,2026-03-23,1448.5,1575.0,1375.0,1550.0,7.01,75680.0,1960.0,662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABBC,2026-03-22,1500.0,1588.0,1450.0,1478.0,-1.47,27219.0,2040.0,662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABIL,2026-03-23,542.1,546.0,536.7,542.0,-0.02,100511.0,562.0,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABIL,2026-03-22,545.0,545.9,537.0,542.1,-0.53,178526.0,562.0,471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABILD2089,2026-03-23,1070.0,1070.0,1070.0,1070.0,0.0,25.0,1125.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABILD87,2026-03-23,1135.0,1135.0,1135.0,1135.0,0.0,25.0,1200.0,1040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NADEP,2026-03-23,864.0,864.0,843.0,854.9,-1.05,4363.0,1046.0,696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NADEP,2026-03-22,805.0,871.0,805.0,864.7,7.42,20768.0,1046.0,696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF2,2026-03-23,10.2,10.6,10.06,10.06,-1.37,34780.0,11.1,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF2,2026-03-22,10.0,10.18,10.0,10.08,0.8,39800.0,11.1,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF3,2026-03-23,9.81,10.06,9.81,10.05,2.45,164900.0,10.67,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF3,2026-03-22,9.85,9.95,9.75,9.87,0.2,92012.0,10.67,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,2026-03-23,285.0,286.0,277.1,282.0,-1.05,165204.0,313.0,225.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,2026-03-22,280.0,285.0,278.0,282.6,0.93,366175.0,313.0,225.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCCD86,2026-03-23,1165.0,1210.0,1165.0,1210.0,3.86,236.0,1230.0,1052.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCCD86,2026-03-22,1120.0,1165.2,1120.0,1165.2,4.04,211.0,1230.0,1052.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESDO,2026-03-23,1677.9,1677.9,1620.0,1649.9,-1.67,3125.0,1894.0,1380.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESDO,2026-03-22,1631.9,1658.0,1586.0,1645.0,0.8,5236.0,1894.0,1380.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,2026-03-23,684.0,684.0,670.0,676.4,-1.11,24239.0,851.0,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFS,2026-03-22,674.5,684.0,665.1,684.0,1.41,50988.0,851.0,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGPL,2026-03-23,484.0,493.0,477.0,489.0,1.03,1118245.0,493.0,254.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGPL,2026-03-22,473.1,484.9,467.0,484.0,2.3,1533718.0,484.9,254.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHDL,2026-03-23,680.0,680.0,669.0,680.0,0.0,9683.0,881.0,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHDL,2026-03-22,689.0,690.0,677.0,680.0,-1.31,9662.0,882.3,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHPC,2026-03-23,308.7,309.8,299.0,307.8,-0.29,1893855.0,327.4,178.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHPC,2026-03-22,318.2,325.3,305.0,315.0,-1.01,2477027.0,327.4,178.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBD84,2026-03-23,1056.0,1070.0,1056.0,1070.0,1.33,107.0,1130.0,1013.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBD84,2026-03-22,1070.0,1070.0,1056.1,1056.1,-1.3,50.0,1130.0,1013.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLGF,2026-03-23,9.3,9.85,9.3,9.56,2.8,60200.0,11.03,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLGF,2026-03-22,9.3,9.69,8.65,9.46,1.72,265400.0,11.03,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLSTF,2026-03-23,9.41,9.55,8.87,9.55,1.49,81830.0,10.08,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLSTF,2026-03-22,9.4,9.66,9.4,9.6,2.13,45400.0,10.08,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,2026-03-23,9.74,9.8,9.6,9.65,-0.92,69830.0,10.52,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,2026-03-22,9.48,9.74,9.45,9.74,2.74,135248.0,10.52,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,2026-03-23,396.7,396.7,376.0,389.0,-1.94,314867.0,428.4,304.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,2026-03-22,370.0,390.0,367.1,389.0,5.14,515134.0,428.4,304.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICAD2091,2026-03-23,1055.0,1064.0,1055.0,1064.0,0.85,40.0,1102.6,1005.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICAD2091,2026-03-22,1064.0,1064.0,1063.6,1064.0,0.0,75.0,1102.6,1005.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICAD85/86,2026-03-23,1135.0,1135.0,1135.0,1135.0,0.0,25.0,1190.0,1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICAD85/86,2026-03-22,1181.0,1181.0,1153.0,1157.4,-2.0,253.0,1190.0,1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICBF,2026-03-23,9.4,9.98,9.03,9.97,6.06,99965.0,11.17,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICBF,2026-03-22,10.16,11.17,9.58,9.58,-5.71,20900.0,11.17,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICD83/84,2026-03-23,1138.0,1138.0,1138.0,1138.0,0.0,17.0,1149.0,1051.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICD88,2026-03-23,1105.0,1105.0,1105.0,1105.0,0.0,25.0,1153.0,1019.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICD88,2026-03-22,1087.2,1127.0,1087.2,1127.0,3.66,120.0,1153.0,1019.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,2026-03-23,9.46,9.7,9.46,9.63,1.8,4400.0,10.4,8.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,2026-03-22,9.31,9.7,9.31,9.63,3.44,23970.0,10.4,8.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,2026-03-23,9.48,9.71,9.48,9.71,2.43,2975.0,9.98,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,2026-03-22,9.5,9.82,9.5,9.64,1.47,43850.0,9.98,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICL,2026-03-23,559.0,559.0,543.0,549.9,-1.63,40842.0,858.9,483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICL,2026-03-22,535.0,553.0,529.8,550.2,2.84,84685.0,865.0,483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICLBSL,2026-03-23,679.0,679.0,646.0,655.0,-3.53,62253.0,764.0,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICLBSL,2026-03-22,619.0,671.0,616.0,666.0,7.59,134401.0,764.0,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICSF,2026-03-23,9.41,9.7,9.32,9.7,3.08,28510.0,9.99,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICSF,2026-03-22,9.45,9.72,9.45,9.6,1.59,43963.0,9.99,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRA,2026-03-23,298.4,299.0,290.2,293.9,-1.51,415316.0,328.1,249.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRA,2026-03-22,295.0,297.8,292.0,295.0,0.0,662537.0,328.1,249.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRAGED,2026-03-23,1030.0,1030.0,1023.7,1023.7,-0.61,50.0,1137.2,948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRAGED,2026-03-22,1034.1,1034.1,1034.1,1034.1,0.0,25.0,1137.2,948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIL,2026-03-23,677.0,685.0,671.0,681.0,0.59,28552.0,783.9,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIL,2026-03-22,665.0,678.3,665.0,677.0,1.8,23694.0,783.9,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIMB,2026-03-23,231.5,231.5,223.2,226.9,-1.99,479709.0,247.0,184.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIMB,2026-03-22,227.4,231.0,223.1,227.0,-0.18,714388.0,247.0,184.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIMBPO,2026-03-23,169.6,171.9,166.0,171.9,1.36,11898.0,184.5,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIMBPO,2026-03-22,167.0,174.9,166.1,172.0,2.99,28856.0,184.5,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLG,2026-03-23,720.2,721.0,707.2,714.0,-0.86,16620.0,976.2,655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLG,2026-03-22,714.0,730.0,701.0,720.1,0.85,58733.0,976.2,655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLIC,2026-03-23,856.0,856.0,826.2,840.0,-1.87,88802.0,890.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLIC,2026-03-22,844.5,848.0,828.0,840.1,-0.52,181028.0,890.0,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLICL,2026-03-23,638.0,638.9,620.0,625.2,-2.01,38282.0,691.0,539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLICL,2026-03-22,620.0,637.5,620.0,632.0,1.94,58600.0,691.0,539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMB,2026-03-23,268.0,269.0,264.5,269.0,0.37,101193.0,283.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMB,2026-03-22,264.9,271.4,261.0,269.8,1.85,290873.0,283.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMB50,2026-03-23,10.5,10.7,10.5,10.7,1.9,5763.0,11.93,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMB50,2026-03-22,10.5,10.62,10.4,10.59,0.86,70100.0,11.93,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBHF2,2026-03-23,9.73,10.2,9.73,10.1,3.8,64980.0,10.2,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBHF2,2026-03-22,9.7,9.93,9.7,9.91,2.16,910717.0,10.03,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBMF,2026-03-23,740.0,741.0,718.0,727.0,-1.76,4730.0,835.0,596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBMF,2026-03-22,708.9,748.9,700.0,738.8,4.22,32163.0,835.0,596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMFBS,2026-03-23,1208.5,1230.0,1208.5,1221.0,1.03,6974.0,1504.0,1086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMFBS,2026-03-22,1167.0,1230.0,1167.0,1215.0,4.11,22022.0,1504.0,1086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMIC,2026-03-23,1366.0,1367.0,1340.0,1355.0,-0.81,11467.0,2703.3,302.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMIC,2026-03-22,1370.0,1372.0,1350.2,1363.9,-0.45,11611.0,2703.3,302.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMLBBL,2026-03-23,690.0,693.8,668.0,679.0,-1.59,41202.0,807.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMLBBL,2026-03-22,663.0,694.9,658.0,688.9,3.91,140163.0,807.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRIC,2026-03-23,1300.0,1303.0,1275.0,1295.0,-0.38,80180.0,1842.0,1146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRIC,2026-03-22,1300.0,1300.0,1275.0,1288.0,-0.92,71116.0,1842.0,1146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRM,2026-03-23,460.0,462.0,447.1,458.0,-0.43,70672.0,590.0,390.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRM,2026-03-22,450.0,459.0,446.0,454.0,0.89,74078.0,590.0,390.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRN,2026-03-23,1530.0,1616.7,1520.0,1615.0,5.56,347302.0,2444.0,1327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRN,2026-03-22,1525.0,1540.0,1500.0,1529.0,0.26,130726.0,2444.0,1327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSIF2,2026-03-23,10.85,11.13,10.85,10.92,0.65,1000.0,11.93,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSIF2,2026-03-22,10.8,11.1,10.8,10.95,1.39,5511.0,11.93,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSY,2026-03-23,9.57,10.02,9.35,10.02,4.7,41060.0,10.19,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSY,2026-03-22,9.55,9.8,9.46,9.75,2.09,35620.0,10.19,9.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC,2026-03-23,920.0,928.0,900.1,908.0,-1.3,59765.0,942.5,762.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC,2026-03-22,895.0,909.9,895.0,909.9,1.66,67464.0,942.5,762.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUBL,2026-03-23,759.9,760.0,736.0,740.0,-2.62,26086.0,854.4,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUBL,2026-03-22,725.0,760.0,720.0,749.0,3.31,70049.0,854.4,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWCL,2026-03-23,910.0,930.0,901.0,920.0,1.1,14329.0,1045.0,740.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWCL,2026-03-22,889.9,918.7,889.9,914.0,2.71,22945.0,1045.0,740.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYADI,2026-03-23,467.0,467.0,442.0,453.0,-3.0,28884.0,663.9,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYADI,2026-03-22,456.0,464.0,437.0,458.5,0.55,67392.0,663.9,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OHL,2026-03-23,770.0,770.0,750.0,754.0,-2.08,9687.0,1049.5,633.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OHL,2026-03-22,740.0,769.0,740.0,764.0,3.24,12572.0,1049.5,633.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMPL,2026-03-23,1331.1,1365.0,1331.1,1344.9,1.04,9310.0,2167.2,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMPL,2026-03-22,1334.0,1380.0,1334.0,1352.1,1.36,14891.0,2167.2,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD88,2026-03-23,1200.0,1200.0,1200.0,1200.0,0.0,50.0,1274.0,1096.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBD88,2026-03-22,1219.0,1219.0,1200.0,1200.0,-1.56,537.0,1274.0,1096.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBLD86,2026-03-23,1165.0,1170.4,1165.0,1170.4,0.46,75.0,1189.0,1100.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBLD86,2026-03-22,1147.5,1147.5,1147.5,1147.5,0.0,92.0,1189.0,1100.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCBL,2026-03-23,274.3,274.3,262.0,265.0,-3.39,143172.0,290.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCBL,2026-03-22,264.0,271.0,261.3,269.0,1.89,428251.0,290.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFL,2026-03-23,436.1,443.0,429.6,435.0,-0.25,66775.0,475.5,352.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFL,2026-03-22,409.9,436.4,409.9,436.0,6.37,113179.0,475.5,352.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHCL,2026-03-23,340.0,340.0,329.0,338.5,-0.44,281975.0,649.0,249.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHCL,2026-03-22,345.0,349.0,330.1,335.9,-2.64,421086.0,649.0,249.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMHPL,2026-03-23,386.1,409.0,385.1,393.8,1.99,69433.0,468.0,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMHPL,2026-03-22,405.9,405.9,390.0,393.9,-2.96,142386.0,468.0,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMLI,2026-03-23,526.0,532.5,518.3,522.0,-0.76,16023.0,589.6,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMLI,2026-03-22,515.0,528.8,515.0,526.0,2.14,36469.0,589.6,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPCL,2026-03-23,429.7,430.0,420.0,429.0,-0.16,56194.0,442.0,284.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPCL,2026-03-22,442.0,442.0,420.2,423.5,-4.19,147626.0,442.0,284.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPL,2026-03-23,389.1,404.0,389.1,399.9,2.78,99107.0,569.2,263.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPL,2026-03-22,409.0,409.0,397.0,397.0,-2.93,154341.0,569.2,263.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIN,2026-03-23,794.9,794.9,767.0,780.0,-1.87,11004.0,960.3,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIN,2026-03-22,777.7,785.0,765.0,780.0,0.3,25607.0,960.3,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROFL,2026-03-23,510.0,514.0,500.0,506.0,-0.78,38716.0,589.2,421.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROFL,2026-03-22,495.0,512.0,488.0,505.0,2.02,72612.0,589.2,421.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRSF,2026-03-23,11.6,11.98,11.6,11.98,3.28,17200.0,12.05,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRSF,2026-03-22,11.57,11.89,11.57,11.72,1.3,146800.0,12.05,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRVU,2026-03-23,235.6,235.6,224.0,229.7,-2.5,613630.0,250.9,179.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
