Symbol,Date,Signal,Close
MEHL,2025-08-11,Buy,460.33
RSY,2025-08-11,Sell,9.33
PMHPL,2025-08-11,Buy,406.76
ACLBSL,2025-08-11,Sell,1119.27
MKCL,2025-08-11,Sell,1655.29
MLBBL,2025-08-11,Sell,1585.81
KMCDB,2025-08-11,Buy,1107.09
USLB,2025-08-11,Sell,2246.28
USHL,2025-08-11,Sell,683.38
BHL,2025-08-11,Sell,211.27
NRIC,2025-08-11,Buy,1553.4
MKJC,2025-08-11,Sell,570.95
SHIVM,2025-08-11,Buy,641.34
AVYAN,2025-08-11,Sell,1116.44
NABBC,2025-08-11,Sell,1648.71
MBL,2025-08-11,Sell,255.86
MLBSL,2025-08-11,Sell,2288.16
NRN,2025-08-11,Sell,2242.63
GSY,2025-08-11,Buy,9.93
MLBS,2025-08-11,Sell,1658.67
ICFCD88,2025-08-07,Sell,1065.0
MLBS,2025-08-07,Buy,1759.0
RSY,2025-08-07,Buy,9.84
NBLD85,2025-08-07,Sell,1016.1
AVYAN,2025-08-07,Buy,1143.08
ACLBSL,2025-08-07,Buy,1159.23
NIFRAGED,2025-08-07,Buy,989.93
NADEP,2025-08-07,Buy,982.19
NRN,2025-08-07,Buy,2305.62
VLBS,2025-08-07,Buy,925.52
ICFC,2025-08-07,Buy,692.22
GBBD85,2025-08-07,Sell,1036.0
SPL,2025-08-07,Sell,952.22
BHL,2025-08-07,Buy,218.01
SLBSL,2025-08-07,Buy,1577.91
CITY,2025-08-07,Buy,943.21
UNLB,2025-08-06,Buy,2440.33
NESDO,2025-08-06,Buy,1773.88
GLBSL,2025-08-06,Buy,2371.71
CYCL,2025-08-06,Buy,1944.49
SMFBS,2025-08-06,Buy,1939.18
BOKD86,2025-08-06,Buy,1060.0
SMB,2025-08-06,Buy,2454.31
SBIBD86,2025-08-06,Sell,1100.0
EBLD91,2025-08-06,Buy,1017.0
MLBSL,2025-08-06,Buy,2336.21
BNL,2025-08-06,Buy,17200.0
MLBBL,2025-08-06,Buy,1624.53
GILB,2025-08-06,Buy,1379.54
SMJC,2025-08-06,Sell,608.31
UNL,2025-08-06,Sell,46700.0
BHDC,2025-08-06,Buy,609.5
LLBS,2025-08-06,Buy,1195.97
WNLB,2025-08-06,Buy,2367.2
NFS,2025-08-06,Sell,730.71
DLBS,2025-08-06,Buy,1599.25
SHLB,2025-08-06,Buy,2084.52
HLBSL,2025-08-06,Buy,1053.3
GBBD85,2025-08-06,Buy,1053.0
LBBL,2025-08-06,Sell,567.87
ADBLD83,2025-08-06,Sell,1105.0
TSHL,2025-08-06,Sell,847.77
ULBSL,2025-08-06,Buy,3633.74
USHL,2025-08-06,Buy,699.51
GMFBS,2025-08-06,Buy,1688.69
ICFCD88,2025-08-06,Buy,1080.0
SMHL,2025-08-05,Sell,1069.15
MSHL,2025-08-05,Sell,909.0
USLB,2025-08-05,Buy,2493.4
RBCLPO,2025-08-05,Sell,12616.0
BBC,2025-08-05,Sell,5563.45
SHIVM,2025-08-05,Sell,623.98
GVL,2025-08-05,Sell,570.33
NBLD85,2025-08-05,Buy,1045.0
SGHC,2025-08-05,Sell,431.08
SARBTM,2025-08-05,Sell,931.88
GSY,2025-08-05,Sell,9.66
MBL,2025-08-05,Buy,260.27
NRIC,2025-08-05,Sell,1483.42
RBCL,2025-08-05,Sell,15838.66
RSY,2025-08-05,Sell,9.5
UMHL,2025-08-05,Buy,558.03
NICD88,2025-08-05,Sell,1040.0
NGPL,2025-08-05,Sell,425.03
FMDBL,2025-08-05,Sell,945.09
PRVU,2025-08-05,Sell,231.62
HDL,2025-08-05,Sell,1348.37
HRL,2025-08-05,Sell,1001.78
STC,2025-08-05,Sell,5405.36
SMATA,2025-08-05,Sell,1077.9
NIMBD90,2025-08-05,Buy,1185.5
CITY,2025-08-05,Sell,927.19
NBLD82,2025-08-05,Buy,1089.9
KPCL,2025-08-05,Sell,624.42
RSY,2025-08-04,Buy,9.75
SPHL,2025-08-04,Sell,679.9
LEC,2025-08-04,Buy,241.77
CBLD88,2025-08-04,Sell,1128.34
BBC,2025-08-04,Buy,5655.0
MNBBL,2025-08-04,Sell,455.07
CORBL,2025-08-04,Sell,2127.69
KPCL,2025-08-04,Buy,638.65
SLBBL,2025-08-04,Sell,1048.89
SAPDBL,2025-08-04,Sell,936.17
PBLD86,2025-08-04,Sell,1105.0
SGHC,2025-08-04,Buy,449.81
ULBSL,2025-08-04,Sell,3577.48
AHL,2025-08-04,Sell,643.33
LBLD86,2025-08-04,Sell,1100.0
SAMAJ,2025-08-04,Buy,2498.41
SINDU,2025-08-04,Sell,815.74
BEDC,2025-08-04,Sell,759.99
SADBL,2025-08-03,Sell,469.61
SSHL,2025-08-03,Sell,212.1
BBC,2025-08-03,Sell,5485.1
HLBSL,2025-08-03,Sell,1025.88
RFPL,2025-08-03,Sell,674.76
SWMF,2025-08-03,Sell,782.21
GBLBS,2025-08-03,Sell,856.34
UHEWA,2025-08-03,Sell,601.92
LSL,2025-08-03,Sell,234.03
ACLBSL,2025-08-03,Sell,1118.47
SPC,2025-08-03,Sell,541.97
SWBBL,2025-08-03,Sell,931.77
HDHPC,2025-08-03,Sell,206.67
NLIC,2025-08-03,Sell,813.0
BHDC,2025-08-03,Sell,569.12
ADBL,2025-08-03,Sell,326.37
SHINE,2025-08-03,Sell,440.08
NICLBSL,2025-08-03,Sell,690.22
GMFIL,2025-08-03,Sell,510.73
SGHC,2025-08-03,Sell,429.03
KSBBL,2025-08-03,Sell,537.55
PROFL,2025-08-03,Sell,536.07
BFC,2025-08-03,Sell,533.46
GBILD84/85,2025-08-03,Sell,1142.02
JBBL,2025-08-03,Sell,370.24
KPCL,2025-08-03,Sell,616.67
ICFC,2025-08-03,Sell,672.82
NWCL,2025-08-03,Sell,939.35
NIMB,2025-08-03,Sell,226.06
AHPC,2025-08-03,Sell,300.56
RLFL,2025-08-03,Sell,515.11
GBIME,2025-08-03,Sell,254.47
VLBS,2025-08-03,Sell,892.26
GBBL,2025-08-03,Sell,442.19
SHEL,2025-08-03,Sell,312.31
MKHC,2025-08-03,Sell,446.27
MDB,2025-08-03,Sell,667.08
MMKJL,2025-08-03,Sell,605.06
USHL,2025-08-03,Sell,666.4
JFL,2025-08-03,Sell,518.95
AVYAN,2025-08-03,Sell,1113.84
CBBL,2025-08-03,Sell,1041.39
UMRH,2025-08-03,Sell,624.02
ADBLD83,2025-08-03,Buy,1130.1
SMH,2025-08-03,Sell,892.67
SANIMA,2025-08-03,Sell,367.67
RSDC,2025-08-03,Sell,750.36
CHDC,2025-08-03,Sell,2752.43
EDBL,2025-08-03,Sell,655.43
RSY,2025-08-03,Sell,9.58
SIFC,2025-08-03,Sell,550.58
RBBD83,2025-08-03,Sell,1060.0
NESDO,2025-08-03,Sell,1700.65
USLB,2025-08-03,Sell,2264.79
LEC,2025-08-03,Sell,233.1
PMHPL,2025-08-03,Sell,394.78
HATHY,2025-08-03,Sell,1260.61
JOSHI,2025-08-03,Sell,336.48
MLBL,2025-08-03,Sell,418.23
NADEP,2025-08-03,Sell,922.12
SKBBL,2025-08-03,Sell,896.38
TPC,2025-08-03,Sell,391.55
NTC,2025-08-03,Sell,892.57
PMLIP,2025-08-03,Sell,300.0
NRM,2025-08-03,Sell,474.13
IHL,2025-08-03,Sell,577.16
EHPL,2025-08-03,Sell,618.42
MKHL,2025-08-03,Sell,857.23
GRDBL,2025-08-03,Sell,1307.26
HHL,2025-08-03,Sell,401.28
DDBL,2025-08-03,Sell,913.8
BNHC,2025-08-03,Sell,536.35
MPFL,2025-08-03,Sell,638.97
NHDL,2025-08-03,Sell,718.71
NMLBBL,2025-08-03,Sell,723.27
NUBL,2025-08-03,Sell,780.96
UPPER,2025-07-31,Sell,205.07
NIL,2025-07-31,Sell,740.72
RNLI,2025-07-31,Sell,496.84
NBL,2025-07-31,Sell,293.73
ALICL,2025-07-31,Sell,516.58
MANDU,2025-07-31,Sell,910.03
CLI,2025-07-31,Sell,501.33
SINDU,2025-07-31,Buy,859.22
SPIL,2025-07-31,Sell,844.62
AKPL,2025-07-31,Sell,274.78
NFS,2025-07-31,Buy,788.19
CORBL,2025-07-31,Buy,2230.94
GILB,2025-07-31,Sell,1345.94
PHCL,2025-07-31,Sell,515.47
AKJCL,2025-07-31,Sell,215.36
VLUCL,2025-07-31,Sell,630.18
SMFBS,2025-07-31,Sell,1833.07
SONA,2025-07-31,Sell,478.96
CYCL,2025-07-31,Sell,1821.52
CFCL,2025-07-31,Sell,558.07
GUFL,2025-07-31,Sell,581.86
SBL,2025-07-31,Sell,379.74
GMFBS,2025-07-31,Sell,1660.44
GLH,2025-07-31,Sell,280.58
GCIL,2025-07-31,Sell,520.68
TRH,2025-07-31,Sell,989.84
PURE,2025-07-31,Sell,901.23
NLG,2025-07-31,Sell,871.31
MATRI,2025-07-31,Sell,1216.97
JOSHI,2025-07-31,Buy,345.7
NIBD2082,2025-07-31,Sell,1100.0
RADHI,2025-07-31,Sell,821.25
NMB,2025-07-31,Sell,264.88
BNT,2025-07-31,Sell,12750.0
SRLI,2025-07-31,Sell,419.38
MEHL,2025-07-31,Sell,456.49
MHCL,2025-07-31,Sell,471.54
CGH,2025-07-31,Sell,1039.2
HLI,2025-07-31,Sell,424.64
SAPDBL,2025-07-31,Buy,1002.99
USHEC,2025-07-31,Sell,495.02
RURU,2025-07-31,Sell,767.81
ULHC,2025-07-31,Sell,503.42
KMCDB,2025-07-31,Sell,1093.77
SNLI,2025-07-31,Sell,503.9
NIFRA,2025-07-31,Sell,299.41
ENL,2025-07-31,Sell,1121.29
MBL,2025-07-31,Sell,255.87
SGIC,2025-07-31,Sell,591.58
SHLB,2025-07-31,Sell,2028.11
NICL,2025-07-31,Sell,658.91
PPL,2025-07-31,Sell,390.6
MERO,2025-07-31,Sell,891.21
DOLTI,2025-07-31,Sell,595.55
API,2025-07-31,Sell,306.41
SICL,2025-07-31,Sell,790.28
SMB,2025-07-31,Sell,2379.98
EBLD85,2025-07-31,Sell,1119.98
MCHL,2025-07-31,Sell,550.0
GFCL,2025-07-31,Sell,708.8
GRDBL,2025-07-31,Buy,1371.34
CKHL,2025-07-31,Sell,691.23
NABIL,2025-07-31,Sell,536.48
MLBBL,2025-07-31,Sell,1586.13
LLBS,2025-07-31,Sell,1171.19
NMBMF,2025-07-31,Sell,773.31
KBL,2025-07-31,Sell,220.44
PBLD87,2025-07-31,Sell,1033.0
CZBIL,2025-07-31,Sell,228.0
NMBHF2,2025-07-31,Sell,9.13
IGI,2025-07-30,Sell,566.16
RIDI,2025-07-30,Sell,266.44
SMPDA,2025-07-30,Sell,1032.57
BHPL,2025-07-30,Sell,820.14
BPCL,2025-07-30,Sell,937.89
HEI,2025-07-30,Sell,618.02
HIDCL,2025-07-30,Sell,306.74
LICN,2025-07-30,Sell,929.3
NMFBS,2025-07-30,Sell,1399.44
MEL,2025-07-30,Sell,318.55
EBL,2025-07-30,Sell,722.16
MEN,2025-07-30,Sell,643.55
SALICO,2025-07-30,Sell,731.42
SAMAJ,2025-07-30,Sell,2360.71
NRN,2025-07-30,Sell,2269.17
SBI,2025-07-30,Sell,432.85
NMIC,2025-07-30,Sell,1670.64
JBLB,2025-07-30,Sell,1481.57
BHL,2025-07-30,Sell,217.63
GBILD86/87,2025-07-30,Sell,1058.4
OMPL,2025-07-30,Sell,1474.09
HPPL,2025-07-30,Sell,517.11
DHPL,2025-07-30,Sell,332.58
TVCL,2025-07-30,Sell,497.96
UPCL,2025-07-30,Sell,423.68
KBLD89,2025-07-30,Buy,1203.6
NHPC,2025-07-30,Sell,220.19
SJLIC,2025-07-30,Sell,459.49
MAKAR,2025-07-30,Sell,642.85
CHCL,2025-07-30,Sell,544.93
PCBL,2025-07-30,Sell,272.96
SHPC,2025-07-30,Sell,614.8
KDL,2025-07-30,Sell,1140.76
NABBC,2025-07-30,Buy,1678.45
GHL,2025-07-30,Sell,258.64
NLICL,2025-07-30,Sell,647.08
SLBSL,2025-07-30,Sell,1562.34
PFL,2025-07-30,Sell,431.48
TAMOR,2025-07-30,Sell,530.26
UNLB,2025-07-30,Sell,2305.79
HURJA,2025-07-30,Sell,257.35
MBLEF,2025-07-30,Sell,9.21
PMLI,2025-07-30,Sell,539.5
KBSH,2025-07-30,Sell,2012.58
SJCL,2025-07-30,Sell,325.8
MBJC,2025-07-30,Sell,323.17
GLBSL,2025-07-30,Sell,2306.05
MHL,2025-07-30,Sell,615.83
SDBD87,2025-07-30,Sell,1078.0
JSLBB,2025-07-30,Sell,1384.18
MHNL,2025-07-30,Sell,278.62
SCB,2025-07-30,Sell,660.12
MLBS,2025-07-30,Sell,1701.01
MLBSL,2025-07-30,Sell,2288.2
DLBS,2025-07-30,Sell,1549.59
SPDL,2025-07-30,Sell,416.43
UAIL,2025-07-30,Sell,589.72
OHL,2025-07-30,Sell,899.61
GBILD84/85,2025-07-30,Buy,1167.0
RHGCL,2025-07-30,Sell,340.96
FOWAD,2025-07-30,Sell,1250.99
KDL,2025-07-29,Buy,1174.0
CHL,2025-07-29,Sell,327.47
PMHPL,2025-07-29,Buy,411.78
SPHL,2025-07-29,Buy,707.13
BNL,2025-07-29,Sell,16980.5
SAMAJ,2025-07-29,Buy,2424.07
UNLB,2025-07-29,Buy,2399.62
SBI,2025-07-29,Buy,442.63
BNT,2025-07-29,Buy,12899.5
EBLD85,2025-07-29,Buy,1141.0
PURE,2025-07-29,Buy,931.29
MCHL,2025-07-29,Buy,570.38
PBLD84,2025-07-29,Sell,1097.6
HBLD86,2025-07-29,Sell,1121.75
MKHL,2025-07-29,Buy,931.23
SHL,2025-07-29,Sell,586.45
NIFRAGED,2025-07-29,Sell,980.0
RHGCL,2025-07-29,Buy,358.5
OHL,2025-07-29,Buy,917.17
UNLB,2025-07-28,Sell,2295.4
SAMAJ,2025-07-28,Sell,2389.79
SPHL,2025-07-28,Sell,673.43
RAWA,2025-07-28,Sell,794.83
PPCL,2025-07-28,Sell,375.75
KDL,2025-07-28,Sell,1148.28
WNLB,2025-07-28,Sell,2163.05
NICA,2025-07-28,Sell,393.42
SBLD83,2025-07-28,Sell,1053.42
PBLD87,2025-07-28,Buy,1055.6
MNMF1,2025-07-28,Sell,9.45
HBL,2025-07-28,Sell,235.43
BNT,2025-07-28,Sell,12724.44
MCHL,2025-07-28,Sell,547.88
SBI,2025-07-28,Sell,426.68
NFS,2025-07-28,Sell,732.8
PURE,2025-07-28,Sell,900.34
CREST,2025-07-28,Sell,1401.01
OHL,2025-07-28,Sell,903.62
NICAD85/86,2025-07-27,Sell,1076.0
NYADI,2025-07-27,Sell,458.71
RHGCL,2025-07-27,Sell,339.94
MND84/85,2025-07-27,Sell,1042.8
RHPL,2025-07-27,Sell,346.88
MBLD87,2025-07-24,Buy,1070.0
EBLD85,2025-07-24,Sell,1110.1
JOSHI,2025-07-24,Sell,341.88
MLBLD89,2025-07-24,Sell,1200.5
UMHL,2025-07-24,Sell,554.57
PBD85,2025-07-24,Sell,1050.1
MBLEF,2025-07-24,Buy,9.36
SRBLD83,2025-07-24,Sell,1075.0
CCBD88,2025-07-24,Sell,1175.0
RHGCL,2025-07-24,Buy,357.8
MFLD85,2025-07-24,Sell,1070.0
NBLD82,2025-07-23,Sell,1086.0
SRBLD83,2025-07-23,Buy,1096.0
PBD84,2025-07-23,Sell,1105.0
DORDI,2025-07-23,Sell,318.37
NCCD86,2025-07-23,Sell,1098.0
EBLEB89,2025-07-23,Sell,1005.5
MKHL,2025-07-23,Sell,873.06
NIFRAUR85/86,2025-07-23,Buy,1011.8
NIMBD90,2025-07-23,Sell,1150.0
PMHPL,2025-07-23,Sell,392.7
LBBLD89,2025-07-22,Sell,1215.0
GBBD85,2025-07-22,Sell,1050.0
EBLD85,2025-07-22,Buy,1148.4
ADBLD83,2025-07-22,Sell,1110.0
SRBLD83,2025-07-22,Sell,1083.33
TPC,2025-07-22,Buy,397.51
UNHPL,2025-07-22,Sell,421.34
HHL,2025-07-21,Buy,384.89
NABBC,2025-07-21,Sell,1633.0
GRDBL,2025-07-21,Sell,1329.6
GMLI,2025-07-21,Sell,2199.7
SFCL,2025-07-21,Sell,492.08
ICFCD88,2025-07-21,Sell,1070.0
MBLEF,2025-07-21,Sell,9.2
ANLB,2025-07-21,Buy,5600.29
CORBL,2025-07-20,Sell,2350.61
PURE,2025-07-20,Buy,897.89
PPL,2025-07-20,Buy,397.69
RHPL,2025-07-20,Buy,352.57
TPC,2025-07-20,Sell,391.07
PRIN,2025-07-20,Sell,828.25
NABBC,2025-07-20,Buy,1690.0
GMLI,2025-07-20,Buy,2244.27
KBLD89,2025-07-20,Sell,1190.0
SINDU,2025-07-20,Sell,862.48
EBLD91,2025-07-20,Sell,1005.5
GBILD84/85,2025-07-20,Sell,1150.0
NLG,2025-07-20,Buy,850.69
EBLD86,2025-07-20,Sell,1042.0
MEHL,2025-07-17,Buy,440.83
DHPL,2025-07-17,Buy,337.66
BEDC,2025-07-17,Buy,694.84
AHL,2025-07-17,Buy,640.65
SGHC,2025-07-17,Buy,414.97
MKHC,2025-07-17,Buy,431.79
SBD87,2025-07-17,Sell,1040.3
BBC,2025-07-17,Buy,5471.17
PPCL,2025-07-17,Buy,385.99
PBLD87,2025-07-17,Sell,1038.2
UMHL,2025-07-17,Buy,583.55
NMIC,2025-07-17,Buy,1612.91
NYADI,2025-07-17,Buy,471.84
AKJCL,2025-07-17,Buy,216.61
CREST,2025-07-17,Buy,1399.53
TVCL,2025-07-17,Buy,505.53
KPCL,2025-07-17,Buy,554.54
RIDI,2025-07-17,Buy,270.25
BHL,2025-07-17,Buy,215.73
HPPL,2025-07-17,Buy,524.19
HDHPC,2025-07-17,Buy,204.92
RAWA,2025-07-17,Buy,827.37
GBILD84/85,2025-07-17,Buy,1173.33
NIFRAUR85/86,2025-07-17,Sell,992.0
UNL,2025-07-17,Buy,46900.0
KBSH,2025-07-17,Buy,1965.0
NBLD85,2025-07-17,Sell,1010.5
GLBSL,2025-07-17,Buy,2256.39
MEL,2025-07-17,Buy,324.1
SINDU,2025-07-17,Buy,874.22
LICN,2025-07-17,Buy,914.46
ULBSL,2025-07-17,Buy,3504.93
UNHPL,2025-07-17,Buy,449.41
HIDCL,2025-07-17,Buy,306.09
CHL,2025-07-17,Buy,334.4
SIKLES,2025-07-17,Buy,890.96
MBJC,2025-07-17,Buy,323.95
SJCL,2025-07-17,Buy,327.07
HURJA,2025-07-17,Buy,260.41
HBLD86,2025-07-17,Buy,1140.0
ALICL,2025-07-17,Buy,513.4
MHNL,2025-07-17,Buy,284.16
UAIL,2025-07-17,Buy,596.06
GHL,2025-07-17,Buy,261.41
CHCL,2025-07-17,Buy,547.62
MKJC,2025-07-17,Buy,544.09
NRIC,2025-07-17,Buy,1367.57
MCHL,2025-07-17,Buy,555.31
TPC,2025-07-17,Buy,401.66
SHEL,2025-07-16,Buy,288.37
PBLD87,2025-07-16,Buy,1059.35
NHPC,2025-07-16,Buy,213.83
PMLI,2025-07-16,Buy,522.73
PMHPL,2025-07-16,Buy,406.66
PHCL,2025-07-16,Buy,511.0
ANLB,2025-07-16,Sell,5530.06
GHL,2025-07-16,Sell,248.81
UPCL,2025-07-16,Buy,403.87
SIKLES,2025-07-16,Sell,860.53
NABBC,2025-07-16,Sell,1643.93
NICL,2025-07-16,Buy,645.18
ULHC,2025-07-16,Buy,473.61
MAKAR,2025-07-16,Buy,632.9
SPC,2025-07-16,Buy,538.17
HRL,2025-07-16,Buy,922.78
NRM,2025-07-16,Buy,454.49
LEC,2025-07-16,Buy,215.05
GRDBL,2025-07-16,Buy,1486.87
SPIL,2025-07-16,Buy,840.35
DOLTI,2025-07-16,Buy,568.48
ENL,2025-07-16,Buy,1099.21
EBLD91,2025-07-16,Buy,1050.0
EBLD86,2025-07-16,Buy,1063.2
CORBL,2025-07-16,Buy,2476.78
BHDC,2025-07-16,Buy,493.63
EBLEB89,2025-07-16,Buy,1040.8
DORDI,2025-07-16,Buy,337.15
EBLD85,2025-07-16,Sell,1114.6
BNHC,2025-07-16,Buy,507.23
SONA,2025-07-15,Buy,454.26
SMJC,2025-07-15,Buy,528.21
GHL,2025-07-15,Buy,251.54
NIBD84,2025-07-15,Sell,1042.0
USHEC,2025-07-15,Buy,446.66
RADHI,2025-07-15,Buy,802.3
HRL,2025-07-15,Sell,915.28
SHPC,2025-07-15,Buy,609.0
GLH,2025-07-15,Buy,268.14
RBCLPO,2025-07-15,Buy,11999.6
USHL,2025-07-15,Buy,619.0
PMLI,2025-07-15,Sell,519.11
SAPDBL,2025-07-15,Sell,1069.47
NGPL,2025-07-15,Buy,396.05
AHPC,2025-07-15,Buy,290.35
ICFCD88,2025-07-15,Buy,1100.0
SSHL,2025-07-15,Buy,255.35
SBD87,2025-07-15,Buy,1068.0
BGWT,2025-07-15,Sell,955.13
GBILD84/85,2025-07-15,Sell,1130.0
UHEWA,2025-07-15,Buy,554.27
SPDL,2025-07-15,Buy,420.36
PBLD87,2025-07-15,Sell,1039.0
RAWA,2025-07-15,Sell,788.79
GVL,2025-07-15,Buy,468.32
AKPL,2025-07-15,Buy,261.98
CGH,2025-07-15,Buy,960.45
NBLD85,2025-07-15,Buy,1051.66
TAMOR,2025-07-15,Buy,520.14
SONA,2025-07-14,Sell,450.96
NRM,2025-07-14,Sell,449.21
RURU,2025-07-14,Buy,718.47
USHL,2025-07-14,Sell,607.11
API,2025-07-14,Buy,294.15
HIDCL,2025-07-14,Sell,290.26
BOKD86KA,2025-07-14,Sell,1126.0
VLUCL,2025-07-14,Buy,597.6
SINDU,2025-07-14,Sell,849.53
NCCD86,2025-07-14,Buy,1120.0
EBLD85,2025-07-14,Buy,1137.3
NBLD85,2025-07-14,Sell,1029.0
SPHL,2025-07-14,Buy,658.14
LEC,2025-07-14,Sell,212.29
KBSH,2025-07-14,Sell,1900.0
ULHC,2025-07-14,Sell,464.59
NLG,2025-07-14,Sell,782.76
UHEWA,2025-07-14,Sell,548.66
KBLD90,2025-07-14,Buy,1220.2
NYADI,2025-07-14,Sell,456.93
LBBLD89,2025-07-14,Buy,1264.8
NICL,2025-07-14,Sell,624.33
LBLD86,2025-07-14,Buy,1120.48
JOSHI,2025-07-14,Buy,346.37
DOLTI,2025-07-14,Sell,560.27
SAPDBL,2025-07-14,Buy,1100.55
