Symbol,Date,Signal,Close
RURU,2025-08-19,Buy,754.55
AHPC,2025-08-19,Buy,300.16
MHNL,2025-08-19,Buy,271.84
ICFCD88,2025-08-19,Buy,1084.0
BHPL,2025-08-19,Buy,810.37
DHPL,2025-08-19,Buy,319.85
RBBD2088,2025-08-18,Buy,990.5
NHDL,2025-08-18,Buy,733.08
TAMOR,2025-08-18,Buy,518.68
KMCDB,2025-08-18,Sell,1079.03
JBLB,2025-08-18,Buy,1468.63
BOKD86,2025-08-18,Sell,1030.1
UNHPL,2025-08-18,Buy,408.35
EBLD85,2025-08-18,Buy,1142.0
SPC,2025-08-18,Buy,552.93
DOLTI,2025-08-18,Buy,603.56
NUBL,2025-08-18,Buy,789.79
LEC,2025-08-18,Buy,242.09
CKHL,2025-08-18,Buy,685.62
ULHC,2025-08-18,Buy,518.44
MMKJL,2025-08-18,Buy,598.56
JBBD87,2025-08-18,Buy,1062.0
EBLEB89,2025-08-18,Sell,1004.5
KPCL,2025-08-18,Buy,623.73
EBL,2025-08-17,Buy,719.87
HBLD86,2025-08-17,Sell,1116.2
MNBBL,2025-08-17,Buy,457.44
EBLD86,2025-08-17,Sell,1031.0
TTL,2025-08-17,Sell,883.45
ULBSL,2025-08-17,Buy,3631.31
USHL,2025-08-17,Buy,735.15
SMPDA,2025-08-17,Sell,989.84
PBLD87,2025-08-17,Buy,1050.0
UHEWA,2025-08-17,Buy,613.45
IHL,2025-08-17,Buy,579.24
GBBD85,2025-08-17,Sell,1037.0
UMRH,2025-08-17,Buy,639.01
MEHL,2025-08-14,Buy,456.09
NBLD85,2025-08-14,Buy,1035.3
WNLB,2025-08-14,Sell,2198.26
EBLD91,2025-08-14,Sell,1000.0
EBLD85,2025-08-14,Sell,1115.0
UNL,2025-08-14,Buy,47900.0
EBLD86,2025-08-14,Buy,1050.6
SBLD84,2025-08-14,Sell,1040.0
NRM,2025-08-13,Buy,492.15
SIKLES,2025-08-13,Sell,957.96
GBBD85,2025-08-13,Buy,1053.0
SBD87,2025-08-13,Buy,1050.6
NIFRAUR85/86,2025-08-13,Sell,990.0
EBLEB89,2025-08-13,Buy,1025.0
ICFCD88,2025-08-13,Sell,1063.75
MKHC,2025-08-13,Buy,461.13
EBLD91,2025-08-13,Buy,1019.9
KBLD86,2025-08-13,Sell,1117.0
SANVI,2025-08-13,Sell,713.54
NABILD87,2025-08-13,Buy,1075.0
SAHAS,2025-08-13,Sell,657.84
ULBSL,2025-08-13,Sell,3530.13
SMFBS,2025-08-13,Sell,1840.25
ICFCD88,2025-08-12,Buy,1075.0
DLBS,2025-08-12,Sell,1524.24
NADEP,2025-08-12,Sell,893.96
EBLD85,2025-08-12,Buy,1132.2
HBLD86,2025-08-12,Buy,1138.96
MAKAR,2025-08-12,Sell,622.36
NESDO,2025-08-12,Sell,1725.22
NIFRAGED,2025-08-12,Sell,965.3
LEC,2025-08-12,Sell,229.55
BNL,2025-08-12,Sell,16711.0
GSY,2025-08-12,Sell,9.41
HLBSL,2025-08-12,Sell,1023.59
SMB,2025-08-12,Sell,2354.93
CITY,2025-08-12,Sell,636.2
NICD83/84,2025-08-12,Sell,1112.64
NIBD84,2025-08-12,Buy,1040.0
MEHL,2025-08-12,Sell,447.62
SHLB,2025-08-12,Sell,1972.51
CYCL,2025-08-12,Sell,1778.17
UNLB,2025-08-12,Sell,2297.85
GLBSL,2025-08-12,Sell,2270.35
GILB,2025-08-12,Sell,1343.15
SHIVM,2025-08-12,Sell,632.79
GWFD83,2025-08-12,Buy,1224.99
MFIL,2025-08-12,Sell,690.33
BOKD86KA,2025-08-12,Buy,1151.05
ICFC,2025-08-12,Sell,669.1
BHL,2025-08-11,Sell,211.27
GSY,2025-08-11,Buy,9.93
LLBS,2025-08-11,Sell,1155.82
ADBL,2025-08-11,Buy,334.44
USHL,2025-08-11,Sell,683.38
KMCDB,2025-08-11,Buy,1107.09
MAKAR,2025-08-11,Buy,638.5
MLBS,2025-08-11,Sell,1658.67
RSY,2025-08-11,Sell,9.33
PMHPL,2025-08-11,Buy,406.76
MLBSL,2025-08-11,Sell,2288.16
MBL,2025-08-11,Sell,255.86
SLBSL,2025-08-11,Sell,1523.63
SMPDA,2025-08-11,Buy,1036.69
MLBBL,2025-08-11,Sell,1585.81
VLBS,2025-08-11,Sell,896.94
MKJC,2025-08-11,Sell,570.95
ACLBSL,2025-08-11,Sell,1119.27
MKCL,2025-08-11,Sell,1655.29
USLB,2025-08-11,Sell,2246.28
BHDC,2025-08-11,Sell,588.41
AVYAN,2025-08-11,Sell,1116.44
EBLD91,2025-08-11,Sell,1006.0
NABBC,2025-08-11,Sell,1648.71
NRIC,2025-08-11,Buy,1553.4
MEHL,2025-08-11,Buy,460.33
GMFBS,2025-08-11,Sell,1645.1
SHIVM,2025-08-11,Buy,641.34
NRN,2025-08-11,Sell,2242.63
RSY,2025-08-07,Buy,9.84
ICFCD88,2025-08-07,Sell,1065.0
CITY,2025-08-07,Buy,943.21
ICFC,2025-08-07,Buy,692.22
NADEP,2025-08-07,Buy,982.19
AVYAN,2025-08-07,Buy,1143.08
NBLD85,2025-08-07,Sell,1016.1
NRN,2025-08-07,Buy,2305.62
NIFRAGED,2025-08-07,Buy,989.93
BHL,2025-08-07,Buy,218.01
MLBS,2025-08-07,Buy,1759.0
SPL,2025-08-07,Sell,952.22
SLBSL,2025-08-07,Buy,1577.91
ACLBSL,2025-08-07,Buy,1159.23
GBBD85,2025-08-07,Sell,1036.0
VLBS,2025-08-07,Buy,925.52
NFS,2025-08-06,Sell,730.71
HLBSL,2025-08-06,Buy,1053.3
ULBSL,2025-08-06,Buy,3633.74
SMFBS,2025-08-06,Buy,1939.18
GMFBS,2025-08-06,Buy,1688.69
SBIBD86,2025-08-06,Sell,1100.0
USHL,2025-08-06,Buy,699.51
ADBLD83,2025-08-06,Sell,1105.0
CYCL,2025-08-06,Buy,1944.49
DLBS,2025-08-06,Buy,1599.25
SHLB,2025-08-06,Buy,2084.52
GLBSL,2025-08-06,Buy,2371.71
GILB,2025-08-06,Buy,1379.54
NESDO,2025-08-06,Buy,1773.88
TSHL,2025-08-06,Sell,847.77
SMJC,2025-08-06,Sell,608.31
MLBBL,2025-08-06,Buy,1624.53
EBLD91,2025-08-06,Buy,1017.0
BOKD86,2025-08-06,Buy,1060.0
WNLB,2025-08-06,Buy,2367.2
UNL,2025-08-06,Sell,46700.0
BHDC,2025-08-06,Buy,609.5
MLBSL,2025-08-06,Buy,2336.21
LBBL,2025-08-06,Sell,567.87
GBBD85,2025-08-06,Buy,1053.0
ICFCD88,2025-08-06,Buy,1080.0
UNLB,2025-08-06,Buy,2440.33
SMB,2025-08-06,Buy,2454.31
BNL,2025-08-06,Buy,17200.0
LLBS,2025-08-06,Buy,1195.97
BBC,2025-08-05,Sell,5563.45
MBL,2025-08-05,Buy,260.27
NIMBD90,2025-08-05,Buy,1185.5
RBCL,2025-08-05,Sell,15838.66
KPCL,2025-08-05,Sell,624.42
RSY,2025-08-05,Sell,9.5
HRL,2025-08-05,Sell,1001.78
NRIC,2025-08-05,Sell,1483.42
SHIVM,2025-08-05,Sell,623.98
UMHL,2025-08-05,Buy,558.03
PRVU,2025-08-05,Sell,231.62
SARBTM,2025-08-05,Sell,931.88
NGPL,2025-08-05,Sell,425.03
SMATA,2025-08-05,Sell,1077.9
GSY,2025-08-05,Sell,9.66
HDL,2025-08-05,Sell,1348.37
GVL,2025-08-05,Sell,570.33
CITY,2025-08-05,Sell,927.19
RBCLPO,2025-08-05,Sell,12616.0
SMHL,2025-08-05,Sell,1069.15
NBLD85,2025-08-05,Buy,1045.0
NICD88,2025-08-05,Sell,1040.0
STC,2025-08-05,Sell,5405.36
FMDBL,2025-08-05,Sell,945.09
MSHL,2025-08-05,Sell,909.0
SGHC,2025-08-05,Sell,431.08
USLB,2025-08-05,Buy,2493.4
NBLD82,2025-08-05,Buy,1089.9
AHL,2025-08-04,Sell,643.33
BBC,2025-08-04,Buy,5655.0
CBLD88,2025-08-04,Sell,1128.34
RSY,2025-08-04,Buy,9.75
BEDC,2025-08-04,Sell,759.99
LBLD86,2025-08-04,Sell,1100.0
ULBSL,2025-08-04,Sell,3577.48
SGHC,2025-08-04,Buy,449.81
SAMAJ,2025-08-04,Buy,2498.41
SINDU,2025-08-04,Sell,815.74
SAPDBL,2025-08-04,Sell,936.17
LEC,2025-08-04,Buy,241.77
CORBL,2025-08-04,Sell,2127.69
SPHL,2025-08-04,Sell,679.9
MNBBL,2025-08-04,Sell,455.07
SLBBL,2025-08-04,Sell,1048.89
PBLD86,2025-08-04,Sell,1105.0
KPCL,2025-08-04,Buy,638.65
RFPL,2025-08-03,Sell,674.76
ICFC,2025-08-03,Sell,672.82
BFC,2025-08-03,Sell,533.46
PMLIP,2025-08-03,Sell,300.0
ACLBSL,2025-08-03,Sell,1118.47
HHL,2025-08-03,Sell,401.28
UMRH,2025-08-03,Sell,624.02
CBBL,2025-08-03,Sell,1041.39
SKBBL,2025-08-03,Sell,896.38
NWCL,2025-08-03,Sell,939.35
SADBL,2025-08-03,Sell,469.61
BNHC,2025-08-03,Sell,536.35
SWBBL,2025-08-03,Sell,931.77
RBBD83,2025-08-03,Sell,1060.0
RSY,2025-08-03,Sell,9.58
KPCL,2025-08-03,Sell,616.67
RSDC,2025-08-03,Sell,750.36
NIMB,2025-08-03,Sell,226.06
NRM,2025-08-03,Sell,474.13
MMKJL,2025-08-03,Sell,605.06
ADBLD83,2025-08-03,Buy,1130.1
NMLBBL,2025-08-03,Sell,723.27
HATHY,2025-08-03,Sell,1260.61
HDHPC,2025-08-03,Sell,206.67
EDBL,2025-08-03,Sell,655.43
NTC,2025-08-03,Sell,892.57
USHL,2025-08-03,Sell,666.4
LEC,2025-08-03,Sell,233.1
MPFL,2025-08-03,Sell,638.97
JOSHI,2025-08-03,Sell,336.48
KSBBL,2025-08-03,Sell,537.55
MLBL,2025-08-03,Sell,418.23
SPC,2025-08-03,Sell,541.97
BHDC,2025-08-03,Sell,569.12
PMHPL,2025-08-03,Sell,394.78
HLBSL,2025-08-03,Sell,1025.88
GBBL,2025-08-03,Sell,442.19
GBILD84/85,2025-08-03,Sell,1142.02
ADBL,2025-08-03,Sell,326.37
RLFL,2025-08-03,Sell,515.11
SGHC,2025-08-03,Sell,429.03
NUBL,2025-08-03,Sell,780.96
EHPL,2025-08-03,Sell,618.42
LSL,2025-08-03,Sell,234.03
NLIC,2025-08-03,Sell,813.0
USLB,2025-08-03,Sell,2264.79
MKHL,2025-08-03,Sell,857.23
IHL,2025-08-03,Sell,577.16
PROFL,2025-08-03,Sell,536.07
MDB,2025-08-03,Sell,667.08
SMH,2025-08-03,Sell,892.67
GMFIL,2025-08-03,Sell,510.73
GBIME,2025-08-03,Sell,254.47
SWMF,2025-08-03,Sell,782.21
NADEP,2025-08-03,Sell,922.12
JBBL,2025-08-03,Sell,370.24
SSHL,2025-08-03,Sell,212.1
SHEL,2025-08-03,Sell,312.31
SHINE,2025-08-03,Sell,440.08
TPC,2025-08-03,Sell,391.55
NICLBSL,2025-08-03,Sell,690.22
CHDC,2025-08-03,Sell,2752.43
BBC,2025-08-03,Sell,5485.1
AVYAN,2025-08-03,Sell,1113.84
AHPC,2025-08-03,Sell,300.56
SIFC,2025-08-03,Sell,550.58
MKHC,2025-08-03,Sell,446.27
DDBL,2025-08-03,Sell,913.8
UHEWA,2025-08-03,Sell,601.92
VLBS,2025-08-03,Sell,892.26
JFL,2025-08-03,Sell,518.95
NHDL,2025-08-03,Sell,718.71
NESDO,2025-08-03,Sell,1700.65
GBLBS,2025-08-03,Sell,856.34
SANIMA,2025-08-03,Sell,367.67
GRDBL,2025-08-03,Sell,1307.26
HLI,2025-07-31,Sell,424.64
TRH,2025-07-31,Sell,989.84
DOLTI,2025-07-31,Sell,595.55
CORBL,2025-07-31,Buy,2230.94
SBL,2025-07-31,Sell,379.74
SONA,2025-07-31,Sell,478.96
MATRI,2025-07-31,Sell,1216.97
CYCL,2025-07-31,Sell,1821.52
JOSHI,2025-07-31,Buy,345.7
NFS,2025-07-31,Buy,788.19
NMBMF,2025-07-31,Sell,773.31
SHLB,2025-07-31,Sell,2028.11
NBL,2025-07-31,Sell,293.73
CZBIL,2025-07-31,Sell,228.0
GILB,2025-07-31,Sell,1345.94
GCIL,2025-07-31,Sell,520.68
MERO,2025-07-31,Sell,891.21
SRLI,2025-07-31,Sell,419.38
ENL,2025-07-31,Sell,1121.29
KMCDB,2025-07-31,Sell,1093.77
GFCL,2025-07-31,Sell,708.8
NIBD2082,2025-07-31,Sell,1100.0
GMFBS,2025-07-31,Sell,1660.44
CLI,2025-07-31,Sell,501.33
SICL,2025-07-31,Sell,790.28
CGH,2025-07-31,Sell,1039.2
EBLD85,2025-07-31,Sell,1119.98
MBL,2025-07-31,Sell,255.87
MLBBL,2025-07-31,Sell,1586.13
SGIC,2025-07-31,Sell,591.58
GUFL,2025-07-31,Sell,581.86
CFCL,2025-07-31,Sell,558.07
NIL,2025-07-31,Sell,740.72
MANDU,2025-07-31,Sell,910.03
NIFRA,2025-07-31,Sell,299.41
SMB,2025-07-31,Sell,2379.98
GRDBL,2025-07-31,Buy,1371.34
NICL,2025-07-31,Sell,658.91
SPIL,2025-07-31,Sell,844.62
GLH,2025-07-31,Sell,280.58
NLG,2025-07-31,Sell,871.31
NABIL,2025-07-31,Sell,536.48
SAPDBL,2025-07-31,Buy,1002.99
MCHL,2025-07-31,Sell,550.0
KBL,2025-07-31,Sell,220.44
SINDU,2025-07-31,Buy,859.22
CKHL,2025-07-31,Sell,691.23
LLBS,2025-07-31,Sell,1171.19
ULHC,2025-07-31,Sell,503.42
MEHL,2025-07-31,Sell,456.49
NMB,2025-07-31,Sell,264.88
BNT,2025-07-31,Sell,12750.0
NMBHF2,2025-07-31,Sell,9.13
MHCL,2025-07-31,Sell,471.54
SNLI,2025-07-31,Sell,503.9
VLUCL,2025-07-31,Sell,630.18
RADHI,2025-07-31,Sell,821.25
AKJCL,2025-07-31,Sell,215.36
RNLI,2025-07-31,Sell,496.84
RURU,2025-07-31,Sell,767.81
AKPL,2025-07-31,Sell,274.78
API,2025-07-31,Sell,306.41
PBLD87,2025-07-31,Sell,1033.0
USHEC,2025-07-31,Sell,495.02
PURE,2025-07-31,Sell,901.23
ALICL,2025-07-31,Sell,516.58
UPPER,2025-07-31,Sell,205.07
PPL,2025-07-31,Sell,390.6
SMFBS,2025-07-31,Sell,1833.07
PHCL,2025-07-31,Sell,515.47
NLICL,2025-07-30,Sell,647.08
MEN,2025-07-30,Sell,643.55
GHL,2025-07-30,Sell,258.64
HURJA,2025-07-30,Sell,257.35
CHCL,2025-07-30,Sell,544.93
MHL,2025-07-30,Sell,615.83
MHNL,2025-07-30,Sell,278.62
SALICO,2025-07-30,Sell,731.42
JBLB,2025-07-30,Sell,1481.57
PFL,2025-07-30,Sell,431.48
SAMAJ,2025-07-30,Sell,2360.71
KBSH,2025-07-30,Sell,2012.58
SLBSL,2025-07-30,Sell,1562.34
GBILD86/87,2025-07-30,Sell,1058.4
MLBS,2025-07-30,Sell,1701.01
PMLI,2025-07-30,Sell,539.5
GBILD84/85,2025-07-30,Buy,1167.0
KDL,2025-07-30,Sell,1140.76
UNLB,2025-07-30,Sell,2305.79
OMPL,2025-07-30,Sell,1474.09
RHGCL,2025-07-30,Sell,340.96
MLBSL,2025-07-30,Sell,2288.2
FOWAD,2025-07-30,Sell,1250.99
NMIC,2025-07-30,Sell,1670.64
HPPL,2025-07-30,Sell,517.11
SDBD87,2025-07-30,Sell,1078.0
TAMOR,2025-07-30,Sell,530.26
RIDI,2025-07-30,Sell,266.44
JSLBB,2025-07-30,Sell,1384.18
MEL,2025-07-30,Sell,318.55
EBL,2025-07-30,Sell,722.16
NABBC,2025-07-30,Buy,1678.45
DHPL,2025-07-30,Sell,332.58
MAKAR,2025-07-30,Sell,642.85
SPDL,2025-07-30,Sell,416.43
TVCL,2025-07-30,Sell,497.96
SJCL,2025-07-30,Sell,325.8
LICN,2025-07-30,Sell,929.3
UAIL,2025-07-30,Sell,589.72
SJLIC,2025-07-30,Sell,459.49
SMPDA,2025-07-30,Sell,1032.57
HEI,2025-07-30,Sell,618.02
BHL,2025-07-30,Sell,217.63
IGI,2025-07-30,Sell,566.16
KBLD89,2025-07-30,Buy,1203.6
HIDCL,2025-07-30,Sell,306.74
NHPC,2025-07-30,Sell,220.19
MBJC,2025-07-30,Sell,323.17
SCB,2025-07-30,Sell,660.12
SBI,2025-07-30,Sell,432.85
DLBS,2025-07-30,Sell,1549.59
NMFBS,2025-07-30,Sell,1399.44
GLBSL,2025-07-30,Sell,2306.05
OHL,2025-07-30,Sell,899.61
PCBL,2025-07-30,Sell,272.96
UPCL,2025-07-30,Sell,423.68
SHPC,2025-07-30,Sell,614.8
BPCL,2025-07-30,Sell,937.89
MBLEF,2025-07-30,Sell,9.21
NRN,2025-07-30,Sell,2269.17
BHPL,2025-07-30,Sell,820.14
SAMAJ,2025-07-29,Buy,2424.07
EBLD85,2025-07-29,Buy,1141.0
PBLD84,2025-07-29,Sell,1097.6
OHL,2025-07-29,Buy,917.17
BNT,2025-07-29,Buy,12899.5
SBI,2025-07-29,Buy,442.63
KDL,2025-07-29,Buy,1174.0
UNLB,2025-07-29,Buy,2399.62
MKHL,2025-07-29,Buy,931.23
HBLD86,2025-07-29,Sell,1121.75
SPHL,2025-07-29,Buy,707.13
PURE,2025-07-29,Buy,931.29
NIFRAGED,2025-07-29,Sell,980.0
RHGCL,2025-07-29,Buy,358.5
SHL,2025-07-29,Sell,586.45
MCHL,2025-07-29,Buy,570.38
BNL,2025-07-29,Sell,16980.5
CHL,2025-07-29,Sell,327.47
PMHPL,2025-07-29,Buy,411.78
KDL,2025-07-28,Sell,1148.28
BNT,2025-07-28,Sell,12724.44
WNLB,2025-07-28,Sell,2163.05
RAWA,2025-07-28,Sell,794.83
CREST,2025-07-28,Sell,1401.01
NFS,2025-07-28,Sell,732.8
HBL,2025-07-28,Sell,235.43
PBLD87,2025-07-28,Buy,1055.6
SPHL,2025-07-28,Sell,673.43
MNMF1,2025-07-28,Sell,9.45
PURE,2025-07-28,Sell,900.34
SBI,2025-07-28,Sell,426.68
SBLD83,2025-07-28,Sell,1053.42
NICA,2025-07-28,Sell,393.42
MCHL,2025-07-28,Sell,547.88
UNLB,2025-07-28,Sell,2295.4
OHL,2025-07-28,Sell,903.62
PPCL,2025-07-28,Sell,375.75
SAMAJ,2025-07-28,Sell,2389.79
MND84/85,2025-07-27,Sell,1042.8
NYADI,2025-07-27,Sell,458.71
RHGCL,2025-07-27,Sell,339.94
RHPL,2025-07-27,Sell,346.88
NICAD85/86,2025-07-27,Sell,1076.0
CCBD88,2025-07-24,Sell,1175.0
PBD85,2025-07-24,Sell,1050.1
UMHL,2025-07-24,Sell,554.57
MBLD87,2025-07-24,Buy,1070.0
MFLD85,2025-07-24,Sell,1070.0
SRBLD83,2025-07-24,Sell,1075.0
MBLEF,2025-07-24,Buy,9.36
EBLD85,2025-07-24,Sell,1110.1
MLBLD89,2025-07-24,Sell,1200.5
JOSHI,2025-07-24,Sell,341.88
RHGCL,2025-07-24,Buy,357.8
NIFRAUR85/86,2025-07-23,Buy,1011.8
NCCD86,2025-07-23,Sell,1098.0
PMHPL,2025-07-23,Sell,392.7
PBD84,2025-07-23,Sell,1105.0
NBLD82,2025-07-23,Sell,1086.0
DORDI,2025-07-23,Sell,318.37
SRBLD83,2025-07-23,Buy,1096.0
EBLEB89,2025-07-23,Sell,1005.5
NIMBD90,2025-07-23,Sell,1150.0
MKHL,2025-07-23,Sell,873.06
LBBLD89,2025-07-22,Sell,1215.0
ADBLD83,2025-07-22,Sell,1110.0
SRBLD83,2025-07-22,Sell,1083.33
UNHPL,2025-07-22,Sell,421.34
GBBD85,2025-07-22,Sell,1050.0
EBLD85,2025-07-22,Buy,1148.4
TPC,2025-07-22,Buy,397.51
ANLB,2025-07-21,Buy,5600.29
GMLI,2025-07-21,Sell,2199.7
MBLEF,2025-07-21,Sell,9.2
GRDBL,2025-07-21,Sell,1329.6
NABBC,2025-07-21,Sell,1633.0
HHL,2025-07-21,Buy,384.89
SFCL,2025-07-21,Sell,492.08
ICFCD88,2025-07-21,Sell,1070.0
EBLD91,2025-07-20,Sell,1005.5
SINDU,2025-07-20,Sell,862.48
PRIN,2025-07-20,Sell,828.25
GMLI,2025-07-20,Buy,2244.27
EBLD86,2025-07-20,Sell,1042.0
PURE,2025-07-20,Buy,897.89
NABBC,2025-07-20,Buy,1690.0
PPL,2025-07-20,Buy,397.69
RHPL,2025-07-20,Buy,352.57
TPC,2025-07-20,Sell,391.07
GBILD84/85,2025-07-20,Sell,1150.0
CORBL,2025-07-20,Sell,2350.61
KBLD89,2025-07-20,Sell,1190.0
NLG,2025-07-20,Buy,850.69
ALICL,2025-07-17,Buy,513.4
CHCL,2025-07-17,Buy,547.62
RAWA,2025-07-17,Buy,827.37
MBJC,2025-07-17,Buy,323.95
HPPL,2025-07-17,Buy,524.19
NYADI,2025-07-17,Buy,471.84
AHL,2025-07-17,Buy,640.65
CREST,2025-07-17,Buy,1399.53
KBSH,2025-07-17,Buy,1965.0
NIFRAUR85/86,2025-07-17,Sell,992.0
MCHL,2025-07-17,Buy,555.31
BHL,2025-07-17,Buy,215.73
UMHL,2025-07-17,Buy,583.55
RIDI,2025-07-17,Buy,270.25
MEHL,2025-07-17,Buy,440.83
HURJA,2025-07-17,Buy,260.41
HBLD86,2025-07-17,Buy,1140.0
SBD87,2025-07-17,Sell,1040.3
SJCL,2025-07-17,Buy,327.07
LICN,2025-07-17,Buy,914.46
SINDU,2025-07-17,Buy,874.22
TVCL,2025-07-17,Buy,505.53
NBLD85,2025-07-17,Sell,1010.5
HDHPC,2025-07-17,Buy,204.92
PBLD87,2025-07-17,Sell,1038.2
DHPL,2025-07-17,Buy,337.66
UNL,2025-07-17,Buy,46900.0
SIKLES,2025-07-17,Buy,890.96
ULBSL,2025-07-17,Buy,3504.93
UNHPL,2025-07-17,Buy,449.41
GBILD84/85,2025-07-17,Buy,1173.33
TPC,2025-07-17,Buy,401.66
UAIL,2025-07-17,Buy,596.06
CHL,2025-07-17,Buy,334.4
BBC,2025-07-17,Buy,5471.17
NMIC,2025-07-17,Buy,1612.91
SGHC,2025-07-17,Buy,414.97
BEDC,2025-07-17,Buy,694.84
PPCL,2025-07-17,Buy,385.99
GLBSL,2025-07-17,Buy,2256.39
MHNL,2025-07-17,Buy,284.16
HIDCL,2025-07-17,Buy,306.09
KPCL,2025-07-17,Buy,554.54
NRIC,2025-07-17,Buy,1367.57
MKJC,2025-07-17,Buy,544.09
MEL,2025-07-17,Buy,324.1
MKHC,2025-07-17,Buy,431.79
AKJCL,2025-07-17,Buy,216.61
GHL,2025-07-17,Buy,261.41
UPCL,2025-07-16,Buy,403.87
LEC,2025-07-16,Buy,215.05
SIKLES,2025-07-16,Sell,860.53
DOLTI,2025-07-16,Buy,568.48
GRDBL,2025-07-16,Buy,1486.87
NRM,2025-07-16,Buy,454.49
SPC,2025-07-16,Buy,538.17
CORBL,2025-07-16,Buy,2476.78
DORDI,2025-07-16,Buy,337.15
ULHC,2025-07-16,Buy,473.61
NABBC,2025-07-16,Sell,1643.93
NICL,2025-07-16,Buy,645.18
BHDC,2025-07-16,Buy,493.63
EBLD85,2025-07-16,Sell,1114.6
SPIL,2025-07-16,Buy,840.35
ANLB,2025-07-16,Sell,5530.06
EBLEB89,2025-07-16,Buy,1040.8
MAKAR,2025-07-16,Buy,632.9
ENL,2025-07-16,Buy,1099.21
EBLD86,2025-07-16,Buy,1063.2
PHCL,2025-07-16,Buy,511.0
GHL,2025-07-16,Sell,248.81
PMLI,2025-07-16,Buy,522.73
EBLD91,2025-07-16,Buy,1050.0
BNHC,2025-07-16,Buy,507.23
PMHPL,2025-07-16,Buy,406.66
HRL,2025-07-16,Buy,922.78
SHEL,2025-07-16,Buy,288.37
NHPC,2025-07-16,Buy,213.83
PBLD87,2025-07-16,Buy,1059.35
GHL,2025-07-15,Buy,251.54
BGWT,2025-07-15,Sell,955.13
RADHI,2025-07-15,Buy,802.3
NGPL,2025-07-15,Buy,396.05
HRL,2025-07-15,Sell,915.28
SMJC,2025-07-15,Buy,528.21
NIBD84,2025-07-15,Sell,1042.0
USHEC,2025-07-15,Buy,446.66
SBD87,2025-07-15,Buy,1068.0
UHEWA,2025-07-15,Buy,554.27
SPDL,2025-07-15,Buy,420.36
ICFCD88,2025-07-15,Buy,1100.0
SAPDBL,2025-07-15,Sell,1069.47
NBLD85,2025-07-15,Buy,1051.66
GVL,2025-07-15,Buy,468.32
PBLD87,2025-07-15,Sell,1039.0
RBCLPO,2025-07-15,Buy,11999.6
GBILD84/85,2025-07-15,Sell,1130.0
PMLI,2025-07-15,Sell,519.11
TAMOR,2025-07-15,Buy,520.14
GLH,2025-07-15,Buy,268.14
SONA,2025-07-15,Buy,454.26
AHPC,2025-07-15,Buy,290.35
SSHL,2025-07-15,Buy,255.35
RAWA,2025-07-15,Sell,788.79
CGH,2025-07-15,Buy,960.45
SHPC,2025-07-15,Buy,609.0
AKPL,2025-07-15,Buy,261.98
USHL,2025-07-15,Buy,619.0
ULHC,2025-07-14,Sell,464.59
