Symbol,Date,Signal,Close
RBBD2088,2025-08-18,Buy,990.5
KMCDB,2025-08-18,Sell,1079.03
DOLTI,2025-08-18,Buy,603.56
JBBD87,2025-08-18,Buy,1062.0
LEC,2025-08-18,Buy,242.09
SPC,2025-08-18,Buy,552.93
ULHC,2025-08-18,Buy,518.44
EBLEB89,2025-08-18,Sell,1004.5
MMKJL,2025-08-18,Buy,598.56
NUBL,2025-08-18,Buy,789.79
KPCL,2025-08-18,Buy,623.73
UNHPL,2025-08-18,Buy,408.35
BOKD86,2025-08-18,Sell,1030.1
IHL,2025-08-17,Buy,579.24
HBLD86,2025-08-17,Sell,1116.2
GBBD85,2025-08-17,Sell,1037.0
TTL,2025-08-17,Sell,883.45
EBL,2025-08-17,Buy,719.87
UHEWA,2025-08-17,Buy,613.45
EBLD86,2025-08-17,Sell,1031.0
ULBSL,2025-08-17,Buy,3631.31
MNBBL,2025-08-17,Buy,457.44
UMRH,2025-08-17,Buy,639.01
PBLD87,2025-08-17,Buy,1050.0
SMPDA,2025-08-17,Sell,989.84
USHL,2025-08-17,Buy,735.15
WNLB,2025-08-14,Sell,2198.26
SBLD84,2025-08-14,Sell,1040.0
MEHL,2025-08-14,Buy,456.09
NBLD85,2025-08-14,Buy,1035.3
UNL,2025-08-14,Buy,47900.0
EBLD85,2025-08-14,Sell,1115.0
EBLD86,2025-08-14,Buy,1050.6
EBLD91,2025-08-14,Sell,1000.0
NIFRAUR85/86,2025-08-13,Sell,990.0
KBLD86,2025-08-13,Sell,1117.0
GBBD85,2025-08-13,Buy,1053.0
SIKLES,2025-08-13,Sell,957.96
MKHC,2025-08-13,Buy,461.13
SANVI,2025-08-13,Sell,713.54
ICFCD88,2025-08-13,Sell,1063.75
ULBSL,2025-08-13,Sell,3530.13
NABILD87,2025-08-13,Buy,1075.0
SMFBS,2025-08-13,Sell,1840.25
SAHAS,2025-08-13,Sell,657.84
EBLD91,2025-08-13,Buy,1019.9
EBLEB89,2025-08-13,Buy,1025.0
SBD87,2025-08-13,Buy,1050.6
NRM,2025-08-13,Buy,492.15
CITY,2025-08-12,Sell,636.2
GILB,2025-08-12,Sell,1343.15
ICFCD88,2025-08-12,Buy,1075.0
HBLD86,2025-08-12,Buy,1138.96
SHLB,2025-08-12,Sell,1972.51
ICFC,2025-08-12,Sell,669.1
NADEP,2025-08-12,Sell,893.96
MAKAR,2025-08-12,Sell,622.36
GLBSL,2025-08-12,Sell,2270.35
MFIL,2025-08-12,Sell,690.33
NIFRAGED,2025-08-12,Sell,965.3
SMB,2025-08-12,Sell,2354.93
EBLD85,2025-08-12,Buy,1132.2
NESDO,2025-08-12,Sell,1725.22
CYCL,2025-08-12,Sell,1778.17
UNLB,2025-08-12,Sell,2297.85
BNL,2025-08-12,Sell,16711.0
GSY,2025-08-12,Sell,9.41
LEC,2025-08-12,Sell,229.55
NIBD84,2025-08-12,Buy,1040.0
DLBS,2025-08-12,Sell,1524.24
GWFD83,2025-08-12,Buy,1224.99
SHIVM,2025-08-12,Sell,632.79
BOKD86KA,2025-08-12,Buy,1151.05
NICD83/84,2025-08-12,Sell,1112.64
MEHL,2025-08-12,Sell,447.62
HLBSL,2025-08-12,Sell,1023.59
BHDC,2025-08-11,Sell,588.41
KMCDB,2025-08-11,Buy,1107.09
SHIVM,2025-08-11,Buy,641.34
SLBSL,2025-08-11,Sell,1523.63
LLBS,2025-08-11,Sell,1155.82
MAKAR,2025-08-11,Buy,638.5
MEHL,2025-08-11,Buy,460.33
GSY,2025-08-11,Buy,9.93
RSY,2025-08-11,Sell,9.33
AVYAN,2025-08-11,Sell,1116.44
EBLD91,2025-08-11,Sell,1006.0
NRN,2025-08-11,Sell,2242.63
NABBC,2025-08-11,Sell,1648.71
NRIC,2025-08-11,Buy,1553.4
BHL,2025-08-11,Sell,211.27
GMFBS,2025-08-11,Sell,1645.1
SMPDA,2025-08-11,Buy,1036.69
MBL,2025-08-11,Sell,255.86
ACLBSL,2025-08-11,Sell,1119.27
VLBS,2025-08-11,Sell,896.94
MKCL,2025-08-11,Sell,1655.29
PMHPL,2025-08-11,Buy,406.76
MLBBL,2025-08-11,Sell,1585.81
MKJC,2025-08-11,Sell,570.95
USLB,2025-08-11,Sell,2246.28
MLBSL,2025-08-11,Sell,2288.16
MLBS,2025-08-11,Sell,1658.67
ADBL,2025-08-11,Buy,334.44
USHL,2025-08-11,Sell,683.38
VLBS,2025-08-07,Buy,925.52
AVYAN,2025-08-07,Buy,1143.08
NRN,2025-08-07,Buy,2305.62
GBBD85,2025-08-07,Sell,1036.0
ICFCD88,2025-08-07,Sell,1065.0
ACLBSL,2025-08-07,Buy,1159.23
BHL,2025-08-07,Buy,218.01
NBLD85,2025-08-07,Sell,1016.1
NADEP,2025-08-07,Buy,982.19
SPL,2025-08-07,Sell,952.22
MLBS,2025-08-07,Buy,1759.0
CITY,2025-08-07,Buy,943.21
NIFRAGED,2025-08-07,Buy,989.93
ICFC,2025-08-07,Buy,692.22
SLBSL,2025-08-07,Buy,1577.91
RSY,2025-08-07,Buy,9.84
ADBLD83,2025-08-06,Sell,1105.0
NESDO,2025-08-06,Buy,1773.88
SMB,2025-08-06,Buy,2454.31
GLBSL,2025-08-06,Buy,2371.71
ULBSL,2025-08-06,Buy,3633.74
SMFBS,2025-08-06,Buy,1939.18
NFS,2025-08-06,Sell,730.71
SHLB,2025-08-06,Buy,2084.52
BHDC,2025-08-06,Buy,609.5
BOKD86,2025-08-06,Buy,1060.0
LLBS,2025-08-06,Buy,1195.97
LBBL,2025-08-06,Sell,567.87
BNL,2025-08-06,Buy,17200.0
EBLD91,2025-08-06,Buy,1017.0
TSHL,2025-08-06,Sell,847.77
DLBS,2025-08-06,Buy,1599.25
UNL,2025-08-06,Sell,46700.0
SMJC,2025-08-06,Sell,608.31
GBBD85,2025-08-06,Buy,1053.0
CYCL,2025-08-06,Buy,1944.49
GMFBS,2025-08-06,Buy,1688.69
USHL,2025-08-06,Buy,699.51
MLBBL,2025-08-06,Buy,1624.53
GILB,2025-08-06,Buy,1379.54
UNLB,2025-08-06,Buy,2440.33
SBIBD86,2025-08-06,Sell,1100.0
ICFCD88,2025-08-06,Buy,1080.0
WNLB,2025-08-06,Buy,2367.2
HLBSL,2025-08-06,Buy,1053.3
MLBSL,2025-08-06,Buy,2336.21
RBCL,2025-08-05,Sell,15838.66
NIMBD90,2025-08-05,Buy,1185.5
USLB,2025-08-05,Buy,2493.4
MBL,2025-08-05,Buy,260.27
RSY,2025-08-05,Sell,9.5
NRIC,2025-08-05,Sell,1483.42
SMATA,2025-08-05,Sell,1077.9
SARBTM,2025-08-05,Sell,931.88
RBCLPO,2025-08-05,Sell,12616.0
FMDBL,2025-08-05,Sell,945.09
NGPL,2025-08-05,Sell,425.03
BBC,2025-08-05,Sell,5563.45
SGHC,2025-08-05,Sell,431.08
NICD88,2025-08-05,Sell,1040.0
GVL,2025-08-05,Sell,570.33
SMHL,2025-08-05,Sell,1069.15
PRVU,2025-08-05,Sell,231.62
GSY,2025-08-05,Sell,9.66
UMHL,2025-08-05,Buy,558.03
HRL,2025-08-05,Sell,1001.78
STC,2025-08-05,Sell,5405.36
NBLD85,2025-08-05,Buy,1045.0
MSHL,2025-08-05,Sell,909.0
NBLD82,2025-08-05,Buy,1089.9
SHIVM,2025-08-05,Sell,623.98
HDL,2025-08-05,Sell,1348.37
CITY,2025-08-05,Sell,927.19
KPCL,2025-08-05,Sell,624.42
LEC,2025-08-04,Buy,241.77
KPCL,2025-08-04,Buy,638.65
SINDU,2025-08-04,Sell,815.74
BBC,2025-08-04,Buy,5655.0
BEDC,2025-08-04,Sell,759.99
CBLD88,2025-08-04,Sell,1128.34
SAPDBL,2025-08-04,Sell,936.17
SGHC,2025-08-04,Buy,449.81
LBLD86,2025-08-04,Sell,1100.0
SPHL,2025-08-04,Sell,679.9
SLBBL,2025-08-04,Sell,1048.89
SAMAJ,2025-08-04,Buy,2498.41
RSY,2025-08-04,Buy,9.75
MNBBL,2025-08-04,Sell,455.07
ULBSL,2025-08-04,Sell,3577.48
AHL,2025-08-04,Sell,643.33
CORBL,2025-08-04,Sell,2127.69
PBLD86,2025-08-04,Sell,1105.0
RSDC,2025-08-03,Sell,750.36
NIMB,2025-08-03,Sell,226.06
GBIME,2025-08-03,Sell,254.47
HHL,2025-08-03,Sell,401.28
SIFC,2025-08-03,Sell,550.58
NUBL,2025-08-03,Sell,780.96
BNHC,2025-08-03,Sell,536.35
RSY,2025-08-03,Sell,9.58
NTC,2025-08-03,Sell,892.57
GBBL,2025-08-03,Sell,442.19
IHL,2025-08-03,Sell,577.16
TPC,2025-08-03,Sell,391.55
SGHC,2025-08-03,Sell,429.03
RFPL,2025-08-03,Sell,674.76
DDBL,2025-08-03,Sell,913.8
MLBL,2025-08-03,Sell,418.23
SKBBL,2025-08-03,Sell,896.38
ADBLD83,2025-08-03,Buy,1130.1
BHDC,2025-08-03,Sell,569.12
VLBS,2025-08-03,Sell,892.26
JBBL,2025-08-03,Sell,370.24
HLBSL,2025-08-03,Sell,1025.88
NWCL,2025-08-03,Sell,939.35
LEC,2025-08-03,Sell,233.1
NRM,2025-08-03,Sell,474.13
RLFL,2025-08-03,Sell,515.11
PMHPL,2025-08-03,Sell,394.78
MDB,2025-08-03,Sell,667.08
HATHY,2025-08-03,Sell,1260.61
GBILD84/85,2025-08-03,Sell,1142.02
ADBL,2025-08-03,Sell,326.37
SSHL,2025-08-03,Sell,212.1
GRDBL,2025-08-03,Sell,1307.26
MMKJL,2025-08-03,Sell,605.06
SWBBL,2025-08-03,Sell,931.77
KSBBL,2025-08-03,Sell,537.55
KPCL,2025-08-03,Sell,616.67
SPC,2025-08-03,Sell,541.97
NMLBBL,2025-08-03,Sell,723.27
SANIMA,2025-08-03,Sell,367.67
UHEWA,2025-08-03,Sell,601.92
CHDC,2025-08-03,Sell,2752.43
SADBL,2025-08-03,Sell,469.61
PROFL,2025-08-03,Sell,536.07
MKHC,2025-08-03,Sell,446.27
NESDO,2025-08-03,Sell,1700.65
AHPC,2025-08-03,Sell,300.56
BFC,2025-08-03,Sell,533.46
EDBL,2025-08-03,Sell,655.43
SMH,2025-08-03,Sell,892.67
HDHPC,2025-08-03,Sell,206.67
SHEL,2025-08-03,Sell,312.31
PMLIP,2025-08-03,Sell,300.0
SHINE,2025-08-03,Sell,440.08
AVYAN,2025-08-03,Sell,1113.84
BBC,2025-08-03,Sell,5485.1
ACLBSL,2025-08-03,Sell,1118.47
NHDL,2025-08-03,Sell,718.71
MKHL,2025-08-03,Sell,857.23
MPFL,2025-08-03,Sell,638.97
GMFIL,2025-08-03,Sell,510.73
CBBL,2025-08-03,Sell,1041.39
GBLBS,2025-08-03,Sell,856.34
NADEP,2025-08-03,Sell,922.12
ICFC,2025-08-03,Sell,672.82
NLIC,2025-08-03,Sell,813.0
USHL,2025-08-03,Sell,666.4
NICLBSL,2025-08-03,Sell,690.22
UMRH,2025-08-03,Sell,624.02
LSL,2025-08-03,Sell,234.03
SWMF,2025-08-03,Sell,782.21
USLB,2025-08-03,Sell,2264.79
EHPL,2025-08-03,Sell,618.42
JFL,2025-08-03,Sell,518.95
RBBD83,2025-08-03,Sell,1060.0
JOSHI,2025-08-03,Sell,336.48
GFCL,2025-07-31,Sell,708.8
GUFL,2025-07-31,Sell,581.86
NMB,2025-07-31,Sell,264.88
GILB,2025-07-31,Sell,1345.94
CKHL,2025-07-31,Sell,691.23
SRLI,2025-07-31,Sell,419.38
MHCL,2025-07-31,Sell,471.54
USHEC,2025-07-31,Sell,495.02
AKJCL,2025-07-31,Sell,215.36
NMBMF,2025-07-31,Sell,773.31
PBLD87,2025-07-31,Sell,1033.0
MLBBL,2025-07-31,Sell,1586.13
CZBIL,2025-07-31,Sell,228.0
KBL,2025-07-31,Sell,220.44
SBL,2025-07-31,Sell,379.74
RURU,2025-07-31,Sell,767.81
MBL,2025-07-31,Sell,255.87
NLG,2025-07-31,Sell,871.31
SMB,2025-07-31,Sell,2379.98
NIBD2082,2025-07-31,Sell,1100.0
SPIL,2025-07-31,Sell,844.62
UPPER,2025-07-31,Sell,205.07
GMFBS,2025-07-31,Sell,1660.44
CYCL,2025-07-31,Sell,1821.52
MATRI,2025-07-31,Sell,1216.97
RNLI,2025-07-31,Sell,496.84
CFCL,2025-07-31,Sell,558.07
SMFBS,2025-07-31,Sell,1833.07
GLH,2025-07-31,Sell,280.58
JOSHI,2025-07-31,Buy,345.7
SONA,2025-07-31,Sell,478.96
NBL,2025-07-31,Sell,293.73
CORBL,2025-07-31,Buy,2230.94
GRDBL,2025-07-31,Buy,1371.34
GCIL,2025-07-31,Sell,520.68
CGH,2025-07-31,Sell,1039.2
NABIL,2025-07-31,Sell,536.48
BNT,2025-07-31,Sell,12750.0
NFS,2025-07-31,Buy,788.19
LLBS,2025-07-31,Sell,1171.19
SNLI,2025-07-31,Sell,503.9
MANDU,2025-07-31,Sell,910.03
CLI,2025-07-31,Sell,501.33
SAPDBL,2025-07-31,Buy,1002.99
NMBHF2,2025-07-31,Sell,9.13
TRH,2025-07-31,Sell,989.84
KMCDB,2025-07-31,Sell,1093.77
PURE,2025-07-31,Sell,901.23
ENL,2025-07-31,Sell,1121.29
PHCL,2025-07-31,Sell,515.47
SICL,2025-07-31,Sell,790.28
NIL,2025-07-31,Sell,740.72
NIFRA,2025-07-31,Sell,299.41
RADHI,2025-07-31,Sell,821.25
PPL,2025-07-31,Sell,390.6
EBLD85,2025-07-31,Sell,1119.98
SINDU,2025-07-31,Buy,859.22
ULHC,2025-07-31,Sell,503.42
MEHL,2025-07-31,Sell,456.49
HLI,2025-07-31,Sell,424.64
DOLTI,2025-07-31,Sell,595.55
VLUCL,2025-07-31,Sell,630.18
NICL,2025-07-31,Sell,658.91
SHLB,2025-07-31,Sell,2028.11
ALICL,2025-07-31,Sell,516.58
MCHL,2025-07-31,Sell,550.0
API,2025-07-31,Sell,306.41
SGIC,2025-07-31,Sell,591.58
MERO,2025-07-31,Sell,891.21
AKPL,2025-07-31,Sell,274.78
KBSH,2025-07-30,Sell,2012.58
NRN,2025-07-30,Sell,2269.17
SJLIC,2025-07-30,Sell,459.49
SALICO,2025-07-30,Sell,731.42
SCB,2025-07-30,Sell,660.12
PFL,2025-07-30,Sell,431.48
CHCL,2025-07-30,Sell,544.93
GBILD86/87,2025-07-30,Sell,1058.4
MLBS,2025-07-30,Sell,1701.01
FOWAD,2025-07-30,Sell,1250.99
SLBSL,2025-07-30,Sell,1562.34
BHL,2025-07-30,Sell,217.63
MEN,2025-07-30,Sell,643.55
OHL,2025-07-30,Sell,899.61
NMFBS,2025-07-30,Sell,1399.44
PCBL,2025-07-30,Sell,272.96
HIDCL,2025-07-30,Sell,306.74
BPCL,2025-07-30,Sell,937.89
OMPL,2025-07-30,Sell,1474.09
IGI,2025-07-30,Sell,566.16
SMPDA,2025-07-30,Sell,1032.57
PMLI,2025-07-30,Sell,539.5
EBL,2025-07-30,Sell,722.16
MHL,2025-07-30,Sell,615.83
KBLD89,2025-07-30,Buy,1203.6
SBI,2025-07-30,Sell,432.85
TAMOR,2025-07-30,Sell,530.26
JSLBB,2025-07-30,Sell,1384.18
UPCL,2025-07-30,Sell,423.68
BHPL,2025-07-30,Sell,820.14
GHL,2025-07-30,Sell,258.64
MLBSL,2025-07-30,Sell,2288.2
SPDL,2025-07-30,Sell,416.43
NMIC,2025-07-30,Sell,1670.64
DHPL,2025-07-30,Sell,332.58
MAKAR,2025-07-30,Sell,642.85
NABBC,2025-07-30,Buy,1678.45
MHNL,2025-07-30,Sell,278.62
HPPL,2025-07-30,Sell,517.11
UNLB,2025-07-30,Sell,2305.79
HURJA,2025-07-30,Sell,257.35
MEL,2025-07-30,Sell,318.55
KDL,2025-07-30,Sell,1140.76
NLICL,2025-07-30,Sell,647.08
LICN,2025-07-30,Sell,929.3
SHPC,2025-07-30,Sell,614.8
RHGCL,2025-07-30,Sell,340.96
RIDI,2025-07-30,Sell,266.44
TVCL,2025-07-30,Sell,497.96
JBLB,2025-07-30,Sell,1481.57
SDBD87,2025-07-30,Sell,1078.0
MBJC,2025-07-30,Sell,323.17
DLBS,2025-07-30,Sell,1549.59
SJCL,2025-07-30,Sell,325.8
GBILD84/85,2025-07-30,Buy,1167.0
HEI,2025-07-30,Sell,618.02
NHPC,2025-07-30,Sell,220.19
SAMAJ,2025-07-30,Sell,2360.71
UAIL,2025-07-30,Sell,589.72
GLBSL,2025-07-30,Sell,2306.05
MBLEF,2025-07-30,Sell,9.21
HBLD86,2025-07-29,Sell,1121.75
SPHL,2025-07-29,Buy,707.13
NIFRAGED,2025-07-29,Sell,980.0
SBI,2025-07-29,Buy,442.63
PURE,2025-07-29,Buy,931.29
PBLD84,2025-07-29,Sell,1097.6
EBLD85,2025-07-29,Buy,1141.0
OHL,2025-07-29,Buy,917.17
PMHPL,2025-07-29,Buy,411.78
RHGCL,2025-07-29,Buy,358.5
CHL,2025-07-29,Sell,327.47
BNT,2025-07-29,Buy,12899.5
MKHL,2025-07-29,Buy,931.23
SAMAJ,2025-07-29,Buy,2424.07
SHL,2025-07-29,Sell,586.45
BNL,2025-07-29,Sell,16980.5
MCHL,2025-07-29,Buy,570.38
KDL,2025-07-29,Buy,1174.0
UNLB,2025-07-29,Buy,2399.62
PPCL,2025-07-28,Sell,375.75
PURE,2025-07-28,Sell,900.34
SPHL,2025-07-28,Sell,673.43
CREST,2025-07-28,Sell,1401.01
HBL,2025-07-28,Sell,235.43
MCHL,2025-07-28,Sell,547.88
NFS,2025-07-28,Sell,732.8
KDL,2025-07-28,Sell,1148.28
SBI,2025-07-28,Sell,426.68
MNMF1,2025-07-28,Sell,9.45
NICA,2025-07-28,Sell,393.42
BNT,2025-07-28,Sell,12724.44
SAMAJ,2025-07-28,Sell,2389.79
PBLD87,2025-07-28,Buy,1055.6
SBLD83,2025-07-28,Sell,1053.42
UNLB,2025-07-28,Sell,2295.4
OHL,2025-07-28,Sell,903.62
RAWA,2025-07-28,Sell,794.83
WNLB,2025-07-28,Sell,2163.05
MND84/85,2025-07-27,Sell,1042.8
NYADI,2025-07-27,Sell,458.71
RHGCL,2025-07-27,Sell,339.94
NICAD85/86,2025-07-27,Sell,1076.0
RHPL,2025-07-27,Sell,346.88
MBLEF,2025-07-24,Buy,9.36
RHGCL,2025-07-24,Buy,357.8
EBLD85,2025-07-24,Sell,1110.1
CCBD88,2025-07-24,Sell,1175.0
SRBLD83,2025-07-24,Sell,1075.0
MBLD87,2025-07-24,Buy,1070.0
UMHL,2025-07-24,Sell,554.57
MLBLD89,2025-07-24,Sell,1200.5
JOSHI,2025-07-24,Sell,341.88
PBD85,2025-07-24,Sell,1050.1
MFLD85,2025-07-24,Sell,1070.0
NBLD82,2025-07-23,Sell,1086.0
PBD84,2025-07-23,Sell,1105.0
NCCD86,2025-07-23,Sell,1098.0
MKHL,2025-07-23,Sell,873.06
PMHPL,2025-07-23,Sell,392.7
DORDI,2025-07-23,Sell,318.37
NIMBD90,2025-07-23,Sell,1150.0
NIFRAUR85/86,2025-07-23,Buy,1011.8
EBLEB89,2025-07-23,Sell,1005.5
SRBLD83,2025-07-23,Buy,1096.0
EBLD85,2025-07-22,Buy,1148.4
LBBLD89,2025-07-22,Sell,1215.0
ADBLD83,2025-07-22,Sell,1110.0
GBBD85,2025-07-22,Sell,1050.0
SRBLD83,2025-07-22,Sell,1083.33
UNHPL,2025-07-22,Sell,421.34
TPC,2025-07-22,Buy,397.51
HHL,2025-07-21,Buy,384.89
ICFCD88,2025-07-21,Sell,1070.0
MBLEF,2025-07-21,Sell,9.2
ANLB,2025-07-21,Buy,5600.29
NABBC,2025-07-21,Sell,1633.0
GMLI,2025-07-21,Sell,2199.7
GRDBL,2025-07-21,Sell,1329.6
SFCL,2025-07-21,Sell,492.08
CORBL,2025-07-20,Sell,2350.61
EBLD91,2025-07-20,Sell,1005.5
PURE,2025-07-20,Buy,897.89
PPL,2025-07-20,Buy,397.69
PRIN,2025-07-20,Sell,828.25
KBLD89,2025-07-20,Sell,1190.0
RHPL,2025-07-20,Buy,352.57
GBILD84/85,2025-07-20,Sell,1150.0
NABBC,2025-07-20,Buy,1690.0
SINDU,2025-07-20,Sell,862.48
NLG,2025-07-20,Buy,850.69
GMLI,2025-07-20,Buy,2244.27
TPC,2025-07-20,Sell,391.07
EBLD86,2025-07-20,Sell,1042.0
TPC,2025-07-17,Buy,401.66
UMHL,2025-07-17,Buy,583.55
NYADI,2025-07-17,Buy,471.84
GHL,2025-07-17,Buy,261.41
KBSH,2025-07-17,Buy,1965.0
RIDI,2025-07-17,Buy,270.25
HPPL,2025-07-17,Buy,524.19
HURJA,2025-07-17,Buy,260.41
MEHL,2025-07-17,Buy,440.83
UNL,2025-07-17,Buy,46900.0
RAWA,2025-07-17,Buy,827.37
SGHC,2025-07-17,Buy,414.97
CHCL,2025-07-17,Buy,547.62
NIFRAUR85/86,2025-07-17,Sell,992.0
CHL,2025-07-17,Buy,334.4
MEL,2025-07-17,Buy,324.1
MHNL,2025-07-17,Buy,284.16
AKJCL,2025-07-17,Buy,216.61
HDHPC,2025-07-17,Buy,204.92
BHL,2025-07-17,Buy,215.73
PBLD87,2025-07-17,Sell,1038.2
ALICL,2025-07-17,Buy,513.4
KPCL,2025-07-17,Buy,554.54
HIDCL,2025-07-17,Buy,306.09
SINDU,2025-07-17,Buy,874.22
GBILD84/85,2025-07-17,Buy,1173.33
MCHL,2025-07-17,Buy,555.31
NRIC,2025-07-17,Buy,1367.57
CREST,2025-07-17,Buy,1399.53
BBC,2025-07-17,Buy,5471.17
PPCL,2025-07-17,Buy,385.99
AHL,2025-07-17,Buy,640.65
SJCL,2025-07-17,Buy,327.07
NMIC,2025-07-17,Buy,1612.91
ULBSL,2025-07-17,Buy,3504.93
SBD87,2025-07-17,Sell,1040.3
NBLD85,2025-07-17,Sell,1010.5
HBLD86,2025-07-17,Buy,1140.0
BEDC,2025-07-17,Buy,694.84
SIKLES,2025-07-17,Buy,890.96
UAIL,2025-07-17,Buy,596.06
MKHC,2025-07-17,Buy,431.79
DHPL,2025-07-17,Buy,337.66
MBJC,2025-07-17,Buy,323.95
MKJC,2025-07-17,Buy,544.09
TVCL,2025-07-17,Buy,505.53
GLBSL,2025-07-17,Buy,2256.39
UNHPL,2025-07-17,Buy,449.41
LICN,2025-07-17,Buy,914.46
DOLTI,2025-07-16,Buy,568.48
ANLB,2025-07-16,Sell,5530.06
HRL,2025-07-16,Buy,922.78
ENL,2025-07-16,Buy,1099.21
UPCL,2025-07-16,Buy,403.87
GHL,2025-07-16,Sell,248.81
NABBC,2025-07-16,Sell,1643.93
MAKAR,2025-07-16,Buy,632.9
SPC,2025-07-16,Buy,538.17
SPIL,2025-07-16,Buy,840.35
GRDBL,2025-07-16,Buy,1486.87
ULHC,2025-07-16,Buy,473.61
EBLD86,2025-07-16,Buy,1063.2
PHCL,2025-07-16,Buy,511.0
EBLD91,2025-07-16,Buy,1050.0
CORBL,2025-07-16,Buy,2476.78
NHPC,2025-07-16,Buy,213.83
BHDC,2025-07-16,Buy,493.63
SHEL,2025-07-16,Buy,288.37
EBLEB89,2025-07-16,Buy,1040.8
EBLD85,2025-07-16,Sell,1114.6
SIKLES,2025-07-16,Sell,860.53
NRM,2025-07-16,Buy,454.49
