Symbol,Date,Signal,Close
PBLD86,2025-08-24,Buy,1141.5
SANVI,2025-08-24,Sell,700.6
SHL,2025-08-24,Sell,558.48
NIFRAGED,2025-08-24,Buy,999.6
CBBL,2025-08-24,Buy,1060.93
MHNL,2025-08-24,Sell,266.27
AHL,2025-08-24,Sell,633.61
TSHL,2025-08-24,Sell,811.83
ULHC,2025-08-24,Sell,484.25
NMBD87/88,2025-08-24,Sell,1055.0
PBLD87,2025-08-24,Sell,1042.0
KBLPO,2025-08-24,Sell,109.0
MBLEF,2025-08-24,Sell,8.92
GWFD83,2025-08-24,Sell,1195.6
RHPL,2025-08-24,Sell,309.22
IHL,2025-08-24,Sell,569.3
NYADI,2025-08-24,Sell,426.82
MEN,2025-08-24,Sell,627.65
EBLD86,2025-08-24,Buy,1050.0
NIFRAUR85/86,2025-08-24,Buy,1009.8
DHPL,2025-08-24,Sell,311.74
DOLTI,2025-08-24,Sell,580.2
LSL,2025-08-24,Sell,233.3
NBLD82,2025-08-21,Sell,1046.7
NIFRAGED,2025-08-21,Sell,974.8
ADBL,2025-08-21,Sell,329.26
MMKJL,2025-08-21,Sell,581.74
BOKD86,2025-08-21,Buy,1052.0
UNL,2025-08-21,Sell,47200.0
PMHPL,2025-08-21,Sell,396.08
SLBSL,2025-08-21,Buy,1573.13
TSHL,2025-08-21,Buy,838.39
UMRH,2025-08-21,Sell,622.19
MND84/85,2025-08-21,Buy,1080.0
MNBBL,2025-08-21,Sell,445.17
TRH,2025-08-21,Buy,956.83
MCHL,2025-08-21,Sell,531.25
MKHC,2025-08-21,Sell,445.94
SPIL,2025-08-21,Buy,824.06
RHPL,2025-08-21,Buy,321.43
UNHPL,2025-08-21,Sell,387.1
ULBSL,2025-08-21,Sell,3574.3
TAMOR,2025-08-21,Sell,509.67
BHPL,2025-08-21,Sell,785.71
GBILD86/87,2025-08-21,Buy,1050.0
MSLB,2025-08-21,Sell,1527.69
MSHL,2025-08-21,Buy,899.34
UHEWA,2025-08-21,Sell,596.81
HATHY,2025-08-20,Buy,1247.09
SANVI,2025-08-20,Buy,722.74
SAND2085,2025-08-20,Sell,1100.0
RBBD83,2025-08-20,Buy,1065.0
CGH,2025-08-20,Buy,1054.3
NYADI,2025-08-20,Buy,437.87
SBLD84,2025-08-20,Buy,1077.0
MEHL,2025-08-20,Sell,451.62
CKHL,2025-08-20,Sell,667.29
RURU,2025-08-20,Sell,742.18
CIZBD90,2025-08-20,Sell,1146.6
ALBSL,2025-08-20,Sell,984.55
AHPC,2025-08-20,Sell,296.1
NBLD82,2025-08-20,Buy,1089.0
BNHC,2025-08-20,Sell,527.92
SHL,2025-08-20,Buy,571.9
UMHL,2025-08-20,Sell,570.79
LSL,2025-08-20,Buy,236.7
MBLEF,2025-08-20,Buy,9.31
NABILD87,2025-08-20,Sell,1055.0
GBBD85,2025-08-20,Buy,1052.33
SPC,2025-08-20,Sell,534.49
KPCL,2025-08-20,Sell,598.83
AHPC,2025-08-19,Buy,300.16
GBILD84/85,2025-08-19,Buy,1172.2
MEN,2025-08-19,Buy,639.91
PURE,2025-08-19,Buy,925.61
SMH,2025-08-19,Buy,878.45
HDL,2025-08-19,Buy,1394.92
BNHC,2025-08-19,Buy,532.58
MCHL,2025-08-19,Buy,543.52
SBID89,2025-08-19,Sell,1070.3
BHPL,2025-08-19,Buy,810.37
AHL,2025-08-19,Buy,650.68
DHPL,2025-08-19,Buy,319.85
MHNL,2025-08-19,Buy,271.84
ICFCD88,2025-08-19,Buy,1084.0
RURU,2025-08-19,Buy,754.55
NIFRAGED,2025-08-19,Buy,994.5
NBLD82,2025-08-19,Sell,1072.0
TAMOR,2025-08-18,Buy,518.68
LEC,2025-08-18,Buy,242.09
JBBD87,2025-08-18,Buy,1062.0
UNHPL,2025-08-18,Buy,408.35
EBLD85,2025-08-18,Buy,1142.0
KMCDB,2025-08-18,Sell,1079.03
RBBD2088,2025-08-18,Buy,990.5
SPC,2025-08-18,Buy,552.93
DOLTI,2025-08-18,Buy,603.56
JBLB,2025-08-18,Buy,1468.63
KPCL,2025-08-18,Buy,623.73
MMKJL,2025-08-18,Buy,598.56
NUBL,2025-08-18,Buy,789.79
EBLEB89,2025-08-18,Sell,1004.5
NHDL,2025-08-18,Buy,733.08
ULHC,2025-08-18,Buy,518.44
BOKD86,2025-08-18,Sell,1030.1
CKHL,2025-08-18,Buy,685.62
PBLD87,2025-08-17,Buy,1050.0
IHL,2025-08-17,Buy,579.24
MNBBL,2025-08-17,Buy,457.44
ULBSL,2025-08-17,Buy,3631.31
HBLD86,2025-08-17,Sell,1116.2
UHEWA,2025-08-17,Buy,613.45
TTL,2025-08-17,Sell,883.45
UMRH,2025-08-17,Buy,639.01
GBBD85,2025-08-17,Sell,1037.0
USHL,2025-08-17,Buy,735.15
EBLD86,2025-08-17,Sell,1031.0
EBL,2025-08-17,Buy,719.87
SMPDA,2025-08-17,Sell,989.84
SBLD84,2025-08-14,Sell,1040.0
EBLD91,2025-08-14,Sell,1000.0
EBLD86,2025-08-14,Buy,1050.6
EBLD85,2025-08-14,Sell,1115.0
NBLD85,2025-08-14,Buy,1035.3
WNLB,2025-08-14,Sell,2198.26
UNL,2025-08-14,Buy,47900.0
MEHL,2025-08-14,Buy,456.09
EBLEB89,2025-08-13,Buy,1025.0
EBLD91,2025-08-13,Buy,1019.9
NABILD87,2025-08-13,Buy,1075.0
ICFCD88,2025-08-13,Sell,1063.75
SANVI,2025-08-13,Sell,713.54
ULBSL,2025-08-13,Sell,3530.13
SBD87,2025-08-13,Buy,1050.6
SMFBS,2025-08-13,Sell,1840.25
KBLD86,2025-08-13,Sell,1117.0
SIKLES,2025-08-13,Sell,957.96
NRM,2025-08-13,Buy,492.15
MKHC,2025-08-13,Buy,461.13
GBBD85,2025-08-13,Buy,1053.0
SAHAS,2025-08-13,Sell,657.84
NIFRAUR85/86,2025-08-13,Sell,990.0
CITY,2025-08-12,Sell,636.2
CYCL,2025-08-12,Sell,1778.17
GILB,2025-08-12,Sell,1343.15
NADEP,2025-08-12,Sell,893.96
SMB,2025-08-12,Sell,2354.93
GWFD83,2025-08-12,Buy,1224.99
UNLB,2025-08-12,Sell,2297.85
NICD83/84,2025-08-12,Sell,1112.64
DLBS,2025-08-12,Sell,1524.24
GLBSL,2025-08-12,Sell,2270.35
BNL,2025-08-12,Sell,16711.0
MAKAR,2025-08-12,Sell,622.36
EBLD85,2025-08-12,Buy,1132.2
NIBD84,2025-08-12,Buy,1040.0
SHIVM,2025-08-12,Sell,632.79
NIFRAGED,2025-08-12,Sell,965.3
MEHL,2025-08-12,Sell,447.62
GSY,2025-08-12,Sell,9.41
ICFC,2025-08-12,Sell,669.1
BOKD86KA,2025-08-12,Buy,1151.05
SHLB,2025-08-12,Sell,1972.51
LEC,2025-08-12,Sell,229.55
NESDO,2025-08-12,Sell,1725.22
MFIL,2025-08-12,Sell,690.33
HLBSL,2025-08-12,Sell,1023.59
HBLD86,2025-08-12,Buy,1138.96
ICFCD88,2025-08-12,Buy,1075.0
MKCL,2025-08-11,Sell,1655.29
MLBSL,2025-08-11,Sell,2288.16
USHL,2025-08-11,Sell,683.38
ADBL,2025-08-11,Buy,334.44
GMFBS,2025-08-11,Sell,1645.1
KMCDB,2025-08-11,Buy,1107.09
GSY,2025-08-11,Buy,9.93
SHIVM,2025-08-11,Buy,641.34
MLBS,2025-08-11,Sell,1658.67
RSY,2025-08-11,Sell,9.33
ACLBSL,2025-08-11,Sell,1119.27
NRIC,2025-08-11,Buy,1553.4
EBLD91,2025-08-11,Sell,1006.0
LLBS,2025-08-11,Sell,1155.82
SLBSL,2025-08-11,Sell,1523.63
NRN,2025-08-11,Sell,2242.63
MLBBL,2025-08-11,Sell,1585.81
SMPDA,2025-08-11,Buy,1036.69
NABBC,2025-08-11,Sell,1648.71
MKJC,2025-08-11,Sell,570.95
PMHPL,2025-08-11,Buy,406.76
MBL,2025-08-11,Sell,255.86
BHDC,2025-08-11,Sell,588.41
BHL,2025-08-11,Sell,211.27
USLB,2025-08-11,Sell,2246.28
VLBS,2025-08-11,Sell,896.94
MEHL,2025-08-11,Buy,460.33
MAKAR,2025-08-11,Buy,638.5
AVYAN,2025-08-11,Sell,1116.44
ICFC,2025-08-07,Buy,692.22
NIFRAGED,2025-08-07,Buy,989.93
ACLBSL,2025-08-07,Buy,1159.23
SPL,2025-08-07,Sell,952.22
ICFCD88,2025-08-07,Sell,1065.0
RSY,2025-08-07,Buy,9.84
NBLD85,2025-08-07,Sell,1016.1
AVYAN,2025-08-07,Buy,1143.08
VLBS,2025-08-07,Buy,925.52
CITY,2025-08-07,Buy,943.21
GBBD85,2025-08-07,Sell,1036.0
NRN,2025-08-07,Buy,2305.62
SLBSL,2025-08-07,Buy,1577.91
NADEP,2025-08-07,Buy,982.19
MLBS,2025-08-07,Buy,1759.0
BHL,2025-08-07,Buy,218.01
TSHL,2025-08-06,Sell,847.77
GILB,2025-08-06,Buy,1379.54
GLBSL,2025-08-06,Buy,2371.71
LBBL,2025-08-06,Sell,567.87
UNLB,2025-08-06,Buy,2440.33
GMFBS,2025-08-06,Buy,1688.69
SBIBD86,2025-08-06,Sell,1100.0
GBBD85,2025-08-06,Buy,1053.0
UNL,2025-08-06,Sell,46700.0
ICFCD88,2025-08-06,Buy,1080.0
BHDC,2025-08-06,Buy,609.5
MLBSL,2025-08-06,Buy,2336.21
SMB,2025-08-06,Buy,2454.31
WNLB,2025-08-06,Buy,2367.2
NESDO,2025-08-06,Buy,1773.88
BOKD86,2025-08-06,Buy,1060.0
HLBSL,2025-08-06,Buy,1053.3
SMJC,2025-08-06,Sell,608.31
NFS,2025-08-06,Sell,730.71
MLBBL,2025-08-06,Buy,1624.53
USHL,2025-08-06,Buy,699.51
ADBLD83,2025-08-06,Sell,1105.0
SMFBS,2025-08-06,Buy,1939.18
CYCL,2025-08-06,Buy,1944.49
ULBSL,2025-08-06,Buy,3633.74
SHLB,2025-08-06,Buy,2084.52
BNL,2025-08-06,Buy,17200.0
DLBS,2025-08-06,Buy,1599.25
LLBS,2025-08-06,Buy,1195.97
EBLD91,2025-08-06,Buy,1017.0
SMATA,2025-08-05,Sell,1077.9
NICD88,2025-08-05,Sell,1040.0
NBLD85,2025-08-05,Buy,1045.0
MBL,2025-08-05,Buy,260.27
KPCL,2025-08-05,Sell,624.42
NIMBD90,2025-08-05,Buy,1185.5
CITY,2025-08-05,Sell,927.19
NBLD82,2025-08-05,Buy,1089.9
FMDBL,2025-08-05,Sell,945.09
SHIVM,2025-08-05,Sell,623.98
NGPL,2025-08-05,Sell,425.03
SMHL,2025-08-05,Sell,1069.15
STC,2025-08-05,Sell,5405.36
USLB,2025-08-05,Buy,2493.4
SGHC,2025-08-05,Sell,431.08
NRIC,2025-08-05,Sell,1483.42
PRVU,2025-08-05,Sell,231.62
MSHL,2025-08-05,Sell,909.0
GVL,2025-08-05,Sell,570.33
BBC,2025-08-05,Sell,5563.45
UMHL,2025-08-05,Buy,558.03
HDL,2025-08-05,Sell,1348.37
HRL,2025-08-05,Sell,1001.78
RSY,2025-08-05,Sell,9.5
SARBTM,2025-08-05,Sell,931.88
RBCLPO,2025-08-05,Sell,12616.0
GSY,2025-08-05,Sell,9.66
RBCL,2025-08-05,Sell,15838.66
ULBSL,2025-08-04,Sell,3577.48
CORBL,2025-08-04,Sell,2127.69
LBLD86,2025-08-04,Sell,1100.0
SLBBL,2025-08-04,Sell,1048.89
BEDC,2025-08-04,Sell,759.99
RSY,2025-08-04,Buy,9.75
LEC,2025-08-04,Buy,241.77
BBC,2025-08-04,Buy,5655.0
SINDU,2025-08-04,Sell,815.74
SAPDBL,2025-08-04,Sell,936.17
SAMAJ,2025-08-04,Buy,2498.41
AHL,2025-08-04,Sell,643.33
PBLD86,2025-08-04,Sell,1105.0
MNBBL,2025-08-04,Sell,455.07
CBLD88,2025-08-04,Sell,1128.34
SPHL,2025-08-04,Sell,679.9
KPCL,2025-08-04,Buy,638.65
SGHC,2025-08-04,Buy,449.81
NADEP,2025-08-03,Sell,922.12
JOSHI,2025-08-03,Sell,336.48
PMLIP,2025-08-03,Sell,300.0
NTC,2025-08-03,Sell,892.57
PMHPL,2025-08-03,Sell,394.78
SKBBL,2025-08-03,Sell,896.38
RFPL,2025-08-03,Sell,674.76
MKHC,2025-08-03,Sell,446.27
BBC,2025-08-03,Sell,5485.1
HATHY,2025-08-03,Sell,1260.61
ICFC,2025-08-03,Sell,672.82
LSL,2025-08-03,Sell,234.03
SWBBL,2025-08-03,Sell,931.77
NRM,2025-08-03,Sell,474.13
UMRH,2025-08-03,Sell,624.02
CBBL,2025-08-03,Sell,1041.39
AHPC,2025-08-03,Sell,300.56
SPC,2025-08-03,Sell,541.97
DDBL,2025-08-03,Sell,913.8
PROFL,2025-08-03,Sell,536.07
HDHPC,2025-08-03,Sell,206.67
HLBSL,2025-08-03,Sell,1025.88
IHL,2025-08-03,Sell,577.16
HHL,2025-08-03,Sell,401.28
SMH,2025-08-03,Sell,892.67
JBBL,2025-08-03,Sell,370.24
NHDL,2025-08-03,Sell,718.71
MKHL,2025-08-03,Sell,857.23
NESDO,2025-08-03,Sell,1700.65
UHEWA,2025-08-03,Sell,601.92
RBBD83,2025-08-03,Sell,1060.0
ADBLD83,2025-08-03,Buy,1130.1
NWCL,2025-08-03,Sell,939.35
JFL,2025-08-03,Sell,518.95
CHDC,2025-08-03,Sell,2752.43
MLBL,2025-08-03,Sell,418.23
SSHL,2025-08-03,Sell,212.1
AVYAN,2025-08-03,Sell,1113.84
NUBL,2025-08-03,Sell,780.96
USLB,2025-08-03,Sell,2264.79
GBLBS,2025-08-03,Sell,856.34
BNHC,2025-08-03,Sell,536.35
RSDC,2025-08-03,Sell,750.36
SHINE,2025-08-03,Sell,440.08
EHPL,2025-08-03,Sell,618.42
LEC,2025-08-03,Sell,233.1
NLIC,2025-08-03,Sell,813.0
GBILD84/85,2025-08-03,Sell,1142.02
SGHC,2025-08-03,Sell,429.03
GRDBL,2025-08-03,Sell,1307.26
RLFL,2025-08-03,Sell,515.11
SADBL,2025-08-03,Sell,469.61
KSBBL,2025-08-03,Sell,537.55
NIMB,2025-08-03,Sell,226.06
VLBS,2025-08-03,Sell,892.26
MMKJL,2025-08-03,Sell,605.06
GMFIL,2025-08-03,Sell,510.73
GBBL,2025-08-03,Sell,442.19
TPC,2025-08-03,Sell,391.55
BFC,2025-08-03,Sell,533.46
SANIMA,2025-08-03,Sell,367.67
ADBL,2025-08-03,Sell,326.37
RSY,2025-08-03,Sell,9.58
EDBL,2025-08-03,Sell,655.43
SHEL,2025-08-03,Sell,312.31
KPCL,2025-08-03,Sell,616.67
USHL,2025-08-03,Sell,666.4
GBIME,2025-08-03,Sell,254.47
NICLBSL,2025-08-03,Sell,690.22
BHDC,2025-08-03,Sell,569.12
NMLBBL,2025-08-03,Sell,723.27
SWMF,2025-08-03,Sell,782.21
ACLBSL,2025-08-03,Sell,1118.47
MDB,2025-08-03,Sell,667.08
MPFL,2025-08-03,Sell,638.97
SIFC,2025-08-03,Sell,550.58
NMB,2025-07-31,Sell,264.88
SNLI,2025-07-31,Sell,503.9
NFS,2025-07-31,Buy,788.19
MCHL,2025-07-31,Sell,550.0
PPL,2025-07-31,Sell,390.6
SGIC,2025-07-31,Sell,591.58
NABIL,2025-07-31,Sell,536.48
MBL,2025-07-31,Sell,255.87
MLBBL,2025-07-31,Sell,1586.13
PBLD87,2025-07-31,Sell,1033.0
HLI,2025-07-31,Sell,424.64
SONA,2025-07-31,Sell,478.96
NBL,2025-07-31,Sell,293.73
NIL,2025-07-31,Sell,740.72
CGH,2025-07-31,Sell,1039.2
GCIL,2025-07-31,Sell,520.68
PHCL,2025-07-31,Sell,515.47
KMCDB,2025-07-31,Sell,1093.77
CFCL,2025-07-31,Sell,558.07
SBL,2025-07-31,Sell,379.74
SPIL,2025-07-31,Sell,844.62
NLG,2025-07-31,Sell,871.31
CKHL,2025-07-31,Sell,691.23
NICL,2025-07-31,Sell,658.91
GFCL,2025-07-31,Sell,708.8
DOLTI,2025-07-31,Sell,595.55
MERO,2025-07-31,Sell,891.21
RURU,2025-07-31,Sell,767.81
SHLB,2025-07-31,Sell,2028.11
NIFRA,2025-07-31,Sell,299.41
SICL,2025-07-31,Sell,790.28
JOSHI,2025-07-31,Buy,345.7
GUFL,2025-07-31,Sell,581.86
SAPDBL,2025-07-31,Buy,1002.99
MHCL,2025-07-31,Sell,471.54
RNLI,2025-07-31,Sell,496.84
SINDU,2025-07-31,Buy,859.22
LLBS,2025-07-31,Sell,1171.19
EBLD85,2025-07-31,Sell,1119.98
KBL,2025-07-31,Sell,220.44
NIBD2082,2025-07-31,Sell,1100.0
ENL,2025-07-31,Sell,1121.29
GRDBL,2025-07-31,Buy,1371.34
MANDU,2025-07-31,Sell,910.03
CZBIL,2025-07-31,Sell,228.0
SMB,2025-07-31,Sell,2379.98
NMBMF,2025-07-31,Sell,773.31
SMFBS,2025-07-31,Sell,1833.07
GMFBS,2025-07-31,Sell,1660.44
NMBHF2,2025-07-31,Sell,9.13
PURE,2025-07-31,Sell,901.23
CYCL,2025-07-31,Sell,1821.52
MEHL,2025-07-31,Sell,456.49
MATRI,2025-07-31,Sell,1216.97
GILB,2025-07-31,Sell,1345.94
CORBL,2025-07-31,Buy,2230.94
CLI,2025-07-31,Sell,501.33
RADHI,2025-07-31,Sell,821.25
GLH,2025-07-31,Sell,280.58
USHEC,2025-07-31,Sell,495.02
SRLI,2025-07-31,Sell,419.38
VLUCL,2025-07-31,Sell,630.18
AKJCL,2025-07-31,Sell,215.36
API,2025-07-31,Sell,306.41
AKPL,2025-07-31,Sell,274.78
UPPER,2025-07-31,Sell,205.07
BNT,2025-07-31,Sell,12750.0
TRH,2025-07-31,Sell,989.84
ALICL,2025-07-31,Sell,516.58
ULHC,2025-07-31,Sell,503.42
DLBS,2025-07-30,Sell,1549.59
MBJC,2025-07-30,Sell,323.17
MLBSL,2025-07-30,Sell,2288.2
SALICO,2025-07-30,Sell,731.42
SAMAJ,2025-07-30,Sell,2360.71
TVCL,2025-07-30,Sell,497.96
SPDL,2025-07-30,Sell,416.43
IGI,2025-07-30,Sell,566.16
GLBSL,2025-07-30,Sell,2306.05
NHPC,2025-07-30,Sell,220.19
SLBSL,2025-07-30,Sell,1562.34
KBSH,2025-07-30,Sell,2012.58
UNLB,2025-07-30,Sell,2305.79
SJCL,2025-07-30,Sell,325.8
GHL,2025-07-30,Sell,258.64
LICN,2025-07-30,Sell,929.3
UAIL,2025-07-30,Sell,589.72
PCBL,2025-07-30,Sell,272.96
MHNL,2025-07-30,Sell,278.62
MLBS,2025-07-30,Sell,1701.01
CHCL,2025-07-30,Sell,544.93
HIDCL,2025-07-30,Sell,306.74
UPCL,2025-07-30,Sell,423.68
PMLI,2025-07-30,Sell,539.5
HEI,2025-07-30,Sell,618.02
HPPL,2025-07-30,Sell,517.11
NLICL,2025-07-30,Sell,647.08
PFL,2025-07-30,Sell,431.48
KDL,2025-07-30,Sell,1140.76
RHGCL,2025-07-30,Sell,340.96
SMPDA,2025-07-30,Sell,1032.57
RIDI,2025-07-30,Sell,266.44
MAKAR,2025-07-30,Sell,642.85
HURJA,2025-07-30,Sell,257.35
OMPL,2025-07-30,Sell,1474.09
BPCL,2025-07-30,Sell,937.89
NRN,2025-07-30,Sell,2269.17
SJLIC,2025-07-30,Sell,459.49
JSLBB,2025-07-30,Sell,1384.18
FOWAD,2025-07-30,Sell,1250.99
MEL,2025-07-30,Sell,318.55
BHPL,2025-07-30,Sell,820.14
BHL,2025-07-30,Sell,217.63
SHPC,2025-07-30,Sell,614.8
MEN,2025-07-30,Sell,643.55
GBILD84/85,2025-07-30,Buy,1167.0
JBLB,2025-07-30,Sell,1481.57
GBILD86/87,2025-07-30,Sell,1058.4
MHL,2025-07-30,Sell,615.83
DHPL,2025-07-30,Sell,332.58
NMFBS,2025-07-30,Sell,1399.44
SDBD87,2025-07-30,Sell,1078.0
NABBC,2025-07-30,Buy,1678.45
SBI,2025-07-30,Sell,432.85
OHL,2025-07-30,Sell,899.61
NMIC,2025-07-30,Sell,1670.64
EBL,2025-07-30,Sell,722.16
TAMOR,2025-07-30,Sell,530.26
MBLEF,2025-07-30,Sell,9.21
KBLD89,2025-07-30,Buy,1203.6
SCB,2025-07-30,Sell,660.12
PURE,2025-07-29,Buy,931.29
EBLD85,2025-07-29,Buy,1141.0
RHGCL,2025-07-29,Buy,358.5
CHL,2025-07-29,Sell,327.47
HBLD86,2025-07-29,Sell,1121.75
PMHPL,2025-07-29,Buy,411.78
SPHL,2025-07-29,Buy,707.13
SHL,2025-07-29,Sell,586.45
BNL,2025-07-29,Sell,16980.5
OHL,2025-07-29,Buy,917.17
BNT,2025-07-29,Buy,12899.5
PBLD84,2025-07-29,Sell,1097.6
MCHL,2025-07-29,Buy,570.38
NIFRAGED,2025-07-29,Sell,980.0
SAMAJ,2025-07-29,Buy,2424.07
UNLB,2025-07-29,Buy,2399.62
KDL,2025-07-29,Buy,1174.0
MKHL,2025-07-29,Buy,931.23
SBI,2025-07-29,Buy,442.63
NFS,2025-07-28,Sell,732.8
HBL,2025-07-28,Sell,235.43
SAMAJ,2025-07-28,Sell,2389.79
CREST,2025-07-28,Sell,1401.01
MCHL,2025-07-28,Sell,547.88
RAWA,2025-07-28,Sell,794.83
SBLD83,2025-07-28,Sell,1053.42
PURE,2025-07-28,Sell,900.34
BNT,2025-07-28,Sell,12724.44
SBI,2025-07-28,Sell,426.68
NICA,2025-07-28,Sell,393.42
MNMF1,2025-07-28,Sell,9.45
UNLB,2025-07-28,Sell,2295.4
KDL,2025-07-28,Sell,1148.28
SPHL,2025-07-28,Sell,673.43
PBLD87,2025-07-28,Buy,1055.6
PPCL,2025-07-28,Sell,375.75
OHL,2025-07-28,Sell,903.62
WNLB,2025-07-28,Sell,2163.05
NICAD85/86,2025-07-27,Sell,1076.0
MND84/85,2025-07-27,Sell,1042.8
NYADI,2025-07-27,Sell,458.71
RHPL,2025-07-27,Sell,346.88
RHGCL,2025-07-27,Sell,339.94
MBLD87,2025-07-24,Buy,1070.0
RHGCL,2025-07-24,Buy,357.8
SRBLD83,2025-07-24,Sell,1075.0
MBLEF,2025-07-24,Buy,9.36
CCBD88,2025-07-24,Sell,1175.0
PBD85,2025-07-24,Sell,1050.1
EBLD85,2025-07-24,Sell,1110.1
JOSHI,2025-07-24,Sell,341.88
UMHL,2025-07-24,Sell,554.57
MLBLD89,2025-07-24,Sell,1200.5
MFLD85,2025-07-24,Sell,1070.0
PBD84,2025-07-23,Sell,1105.0
NCCD86,2025-07-23,Sell,1098.0
DORDI,2025-07-23,Sell,318.37
PMHPL,2025-07-23,Sell,392.7
SRBLD83,2025-07-23,Buy,1096.0
NBLD82,2025-07-23,Sell,1086.0
NIMBD90,2025-07-23,Sell,1150.0
NIFRAUR85/86,2025-07-23,Buy,1011.8
MKHL,2025-07-23,Sell,873.06
EBLEB89,2025-07-23,Sell,1005.5
UNHPL,2025-07-22,Sell,421.34
TPC,2025-07-22,Buy,397.51
SRBLD83,2025-07-22,Sell,1083.33
LBBLD89,2025-07-22,Sell,1215.0
