Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Signal
GMLI,2025-04-28,,,,2472.88,,,Sell
GMLI,2025-04-27,,,,2549.9,,,Buy
GMLI,2025-04-23,,,,2484.09,,,Sell
GRDBL,2025-12-21,1180.0,1180.0,1071.2,0.0,-100.0,42037.0,
GRDBL,2025-08-03,,,,1307.26,,,Sell
GRDBL,2025-07-31,,,,1371.34,,,Buy
GRDBL,2025-07-21,,,,1329.6,,,Sell
GRDBL,2025-07-16,,,,1486.87,,,Buy
GRDBL,2025-07-09,,,,1331.59,,,Sell
GRDBL,2025-06-26,,,,1301.97,,,Buy
GRDBL,2025-06-18,,,,1207.22,,,Sell
GRDBL,2025-06-16,,,,1265.27,,,Buy
GRDBL,2025-06-11,,,,1213.57,,,Sell
GRDBL,2025-05-22,,,,1162.03,,,Buy
GRDBL,2025-04-29,,,,1295.33,,,Sell
GRDBL,2025-04-28,,,,1404.31,,,Buy
GRDBL,2025-04-24,,,,1294.03,,,Sell
GRDBL,2025-04-15,,,,1361.1,,,Buy
GRDBL,2025-03-30,,,,1335.91,,,Sell
GRDBL,2025-03-27,,,,1424.93,,,Buy
GRDBL,2025-03-25,,,,1371.35,,,Sell
GRDBL,2025-03-19,,,,1437.6,,,Buy
GRDBL,2025-03-12,,,,1366.0,,,Sell
GRDBL,2025-03-11,,,,1421.0,,,Buy
GRDBL,2025-03-05,,,,1360.0,,,Sell
GRDBL,2025-03-04,,,,1459.9,,,Buy
GRDBL,2025-02-16,,,,1535.0,,,Sell
GRDBL,2025-02-13,,,,1580.0,,,Buy
GRDBL,2025-02-06,,,,1500.0,,,Sell
GRDBL,2025-01-05,,,,1015.0,,,Buy
GRDBL,2024-12-26,,,,960.0,,,Sell
GRDBL,2024-12-24,,,,1048.0,,,Buy
GRDBL,2024-12-09,,,,1007.1,,,Sell
GSY,2025-12-21,8.72,9.15,8.72,0.0,-100.0,87000.0,
GSY,2025-08-12,,,,9.41,,,Sell
GSY,2025-08-11,,,,9.93,,,Buy
GSY,2025-08-05,,,,9.66,,,Sell
GSY,2025-07-03,,,,9.66,,,Buy
GSY,2025-06-29,,,,9.25,,,Sell
GSY,2025-06-25,,,,9.41,,,Buy
GSY,2025-06-19,,,,9.27,,,Sell
GSY,2025-06-18,,,,9.31,,,Buy
GSY,2025-06-17,,,,9.24,,,Sell
GSY,2025-05-28,,,,9.22,,,Buy
GSY,2025-05-22,,,,9.16,,,Sell
GSY,2025-05-21,,,,9.3,,,Buy
GSY,2025-05-18,,,,9.04,,,Sell
GSY,2025-05-05,,,,9.29,,,Buy
GSY,2025-05-04,,,,9.11,,,Sell
GSY,2025-04-23,,,,9.18,,,Buy
GSY,2025-04-22,,,,9.03,,,Sell
GSY,2025-04-21,,,,9.08,,,Buy
GSY,2025-04-20,,,,9.03,,,Sell
GSY,2025-04-16,,,,9.15,,,Buy
GSY,2025-04-13,,,,8.99,,,Sell
GSY,2025-04-08,,,,9.1,,,Buy
GSY,2025-03-23,,,,8.97,,,Sell
GSY,2025-03-19,,,,9.8,,,Buy
GSY,2025-03-10,,,,9.13,,,Sell
GUFL,2025-12-21,490.5,500.0,490.2,0.0,-100.0,2387.0,
GUFL,2025-07-31,,,,581.86,,,Sell
GUFL,2025-07-02,,,,538.07,,,Buy
GUFL,2025-06-16,,,,544.15,,,Sell
GUFL,2025-06-10,,,,563.42,,,Buy
GUFL,2025-05-26,,,,543.99,,,Sell
GUFL,2025-05-21,,,,554.64,,,Buy
GUFL,2025-05-13,,,,547.25,,,Sell
GUFL,2025-05-08,,,,573.21,,,Buy
GUFL,2025-04-21,,,,585.96,,,Sell
GUFL,2025-04-15,,,,594.96,,,Buy
GUFL,2025-04-03,,,,586.87,,,Sell
GUFL,2025-04-02,,,,598.31,,,Buy
GUFL,2025-03-05,,,,639.8,,,Sell
GUFL,2025-02-06,,,,615.0,,,Buy
GUFL,2025-01-12,,,,656.1,,,Sell
GUFL,2025-01-08,,,,695.0,,,Buy
GUFL,2024-12-01,,,,761.0,,,Sell
GUFL,2024-11-26,,,,809.0,,,Buy
GUFL,2024-11-21,,,,750.0,,,Sell
GVL,2025-12-21,525.0,525.0,518.0,0.0,-100.0,22823.0,
GVL,2025-08-27,,,,581.47,,,Buy
GVL,2025-08-05,,,,570.33,,,Sell
GVL,2025-07-15,,,,468.32,,,Buy
GVL,2025-07-13,,,,462.06,,,Sell
GVL,2025-07-09,,,,465.7,,,Buy
GVL,2025-07-07,,,,458.16,,,Sell
GVL,2025-06-29,,,,480.07,,,Buy
GVL,2025-06-19,,,,447.36,,,Sell
GVL,2025-06-09,,,,454.21,,,Buy
GVL,2025-05-14,,,,444.4,,,Sell
GVL,2025-05-06,,,,459.35,,,Buy
GVL,2025-04-15,,,,478.55,,,Sell
GVL,2025-04-03,,,,505.2,,,Buy
GVL,2025-03-04,,,,534.0,,,Sell
GVL,2025-02-27,,,,547.0,,,Buy
GVL,2025-02-06,,,,546.0,,,Sell
GVL,2025-01-16,,,,543.0,,,Buy
GVL,2025-01-15,,,,536.2,,,Sell
GVL,2025-01-06,,,,560.0,,,Buy
GVL,2024-12-29,,,,500.0,,,Sell
GVL,2024-12-23,,,,550.0,,,Buy
GVL,2024-12-05,,,,568.0,,,Sell
GVL,2024-12-04,,,,579.0,,,Buy
GVL,2024-12-03,,,,569.9,,,Sell
GVL,2024-11-26,,,,586.0,,,Buy
GVL,2024-11-21,,,,557.0,,,Sell
GVL,2024-11-06,,,,550.0,,,Buy
HATHY,2025-12-21,909.0,909.0,890.0,0.0,-100.0,9962.0,
HATHY,2025-08-20,,,,1247.09,,,Buy
HATHY,2025-08-03,,,,1260.61,,,Sell
HATHY,2025-07-10,,,,1223.05,,,Buy
HATHY,2025-07-07,,,,1207.37,,,Sell
HATHY,2025-07-02,,,,1239.0,,,Buy
HATHY,2025-06-12,,,,1224.08,,,Sell
HATHY,2025-06-10,,,,1260.78,,,Buy
HATHY,2025-04-22,,,,1346.25,,,Sell
HATHY,2025-04-01,,,,1307.65,,,Buy
HATHY,2025-03-06,,,,1490.0,,,Sell
HATHY,2025-02-12,,,,1455.0,,,Buy
HATHY,2025-02-09,,,,1402.0,,,Sell
HATHY,2025-01-21,,,,1365.0,,,Buy
HATHY,2025-01-13,,,,1339.9,,,Sell
HATHY,2025-01-06,,,,1377.0,,,Buy
HATHY,2024-12-03,,,,1485.9,,,Sell
HATHY,2024-11-11,,,,1440.0,,,Buy
HBL,2025-12-21,191.6,191.6,186.5,0.0,-100.0,69777.0,
HBL,2025-07-28,,,,235.43,,,Sell
HBL,2025-06-29,,,,218.69,,,Buy
HBL,2025-06-04,,,,224.98,,,Sell
HBL,2025-05-21,,,,222.33,,,Buy
HBL,2025-04-20,,,,233.62,,,Sell
HBL,2025-04-17,,,,237.79,,,Buy
HBL,2025-04-10,,,,234.32,,,Sell
HBL,2025-04-03,,,,238.92,,,Buy
HBL,2025-04-01,,,,233.23,,,Sell
HBL,2025-03-30,,,,237.98,,,Buy
HBL,2025-03-10,,,,238.8,,,Sell
HBL,2025-02-17,,,,237.5,,,Buy
HBL,2025-02-10,,,,228.7,,,Sell
HBL,2025-02-02,,,,237.3,,,Buy
HBL,2025-01-12,,,,239.0,,,Sell
HBL,2025-01-02,,,,242.0,,,Buy
HBL,2025-01-01,,,,238.0,,,Sell
HBL,2024-12-26,,,,241.9,,,Buy
HBL,2024-12-03,,,,253.8,,,Sell
HBL,2024-11-28,,,,259.6,,,Buy
HBL,2024-11-20,,,,256.0,,,Sell
HBL,2024-11-11,,,,260.9,,,Buy
HDHPC,2025-12-21,174.1,177.4,174.0,0.0,-100.0,66930.0,
HDHPC,2025-08-03,,,,206.67,,,Sell
HDHPC,2025-07-17,,,,204.92,,,Buy
HDHPC,2025-07-07,,,,197.19,,,Sell
HDHPC,2025-07-03,,,,200.61,,,Buy
HDHPC,2025-06-17,,,,200.93,,,Sell
HDHPC,2025-06-09,,,,203.37,,,Buy
HDHPC,2025-05-14,,,,202.58,,,Sell
HDHPC,2025-05-07,,,,211.24,,,Buy
HDHPC,2025-05-05,,,,200.33,,,Sell
HDHPC,2025-04-28,,,,202.56,,,Buy
HDHPC,2025-04-23,,,,198.57,,,Sell
HDHPC,2025-04-16,,,,204.41,,,Buy
HDHPC,2025-04-03,,,,199.17,,,Sell
HDHPC,2025-04-02,,,,199.99,,,Buy
HDHPC,2025-04-01,,,,199.73,,,Sell
HDHPC,2025-03-30,,,,201.92,,,Buy
HDHPC,2025-03-10,,,,207.0,,,Sell
HDHPC,2025-02-27,,,,213.0,,,Buy
HDHPC,2025-02-17,,,,200.9,,,Sell
HDHPC,2025-02-16,,,,203.0,,,Buy
HDHPC,2025-02-11,,,,200.2,,,Sell
HDHPC,2025-02-02,,,,205.5,,,Buy
HDHPC,2025-01-27,,,,195.8,,,Sell
HDHPC,2025-01-22,,,,199.0,,,Buy
HDHPC,2025-01-12,,,,197.5,,,Sell
HDHPC,2025-01-06,,,,203.8,,,Buy
HDHPC,2024-12-08,,,,208.8,,,Sell
HDHPC,2024-12-04,,,,216.0,,,Buy
HDHPC,2024-12-01,,,,210.0,,,Sell
HDHPC,2024-11-27,,,,215.5,,,Buy
HDHPC,2024-11-19,,,,213.3,,,Sell
HDL,2025-12-21,1155.0,1158.0,1140.2,0.0,-100.0,28304.0,
HDL,2025-08-19,,,,1394.92,,,Buy
HDL,2025-08-05,,,,1348.37,,,Sell
HDL,2025-06-30,,,,1196.82,,,Buy
HDL,2025-06-03,,,,1210.15,,,Sell
HDL,2025-05-07,,,,1207.68,,,Buy
HDL,2025-04-20,,,,1195.55,,,Sell
HDL,2025-04-17,,,,1201.54,,,Buy
HDL,2025-04-07,,,,1198.84,,,Sell
HDL,2025-04-02,,,,1216.2,,,Buy
HDL,2025-03-10,,,,1241.2,,,Sell
HDL,2025-02-27,,,,1209.0,,,Buy
HDL,2025-02-13,,,,1189.0,,,Sell
HDL,2025-02-02,,,,1190.0,,,Buy
HDL,2025-01-05,,,,1196.0,,,Sell
HDL,2024-12-23,,,,1344.1,,,Buy
HDL,2024-12-16,,,,1325.5,,,Sell
HDL,2024-12-09,,,,1381.0,,,Buy
HDL,2024-11-14,,,,1361.0,,,Sell
HDL,2024-11-06,,,,1367.0,,,Buy
HDL,2024-11-05,,,,1357.0,,,Sell
HEI,2025-12-21,488.1,503.9,482.1,0.0,-100.0,12659.0,
HEI,2025-08-27,,,,589.13,,,Buy
HEI,2025-07-30,,,,618.02,,,Sell
HEI,2025-07-01,,,,571.8,,,Buy
HEI,2025-06-17,,,,570.33,,,Sell
HEI,2025-06-11,,,,580.75,,,Buy
HEI,2025-06-08,,,,571.49,,,Sell
HEI,2025-06-03,,,,580.51,,,Buy
HEI,2025-05-26,,,,568.38,,,Sell
HEI,2025-05-21,,,,580.42,,,Buy
HEI,2025-05-11,,,,572.73,,,Sell
HEI,2025-05-08,,,,581.49,,,Buy
HEI,2025-04-22,,,,597.12,,,Sell
HEI,2025-04-17,,,,613.35,,,Buy
HEI,2025-03-06,,,,653.0,,,Sell
HEI,2025-03-02,,,,672.0,,,Buy
HEI,2025-02-24,,,,649.9,,,Sell
HEI,2025-02-20,,,,662.0,,,Buy
HEI,2025-02-12,,,,644.0,,,Sell
HEI,2025-01-21,,,,642.6,,,Buy
HEI,2025-01-09,,,,618.0,,,Sell
HEI,2025-01-06,,,,630.0,,,Buy
HEI,2024-12-04,,,,670.3,,,Sell
HEI,2024-11-27,,,,684.0,,,Buy
HEI,2024-11-17,,,,680.0,,,Sell
HHL,2025-12-21,318.2,327.0,318.2,0.0,-100.0,21580.0,
HHL,2025-08-03,,,,401.28,,,Sell
HHL,2025-07-21,,,,384.89,,,Buy
HHL,2025-07-13,,,,357.21,,,Sell
HHL,2025-07-02,,,,407.94,,,Buy
HHL,2025-06-11,,,,413.53,,,Sell
HHL,2025-06-10,,,,420.47,,,Buy
HHL,2025-05-18,,,,426.0,,,Sell
HHL,2025-05-11,,,,470.5,,,Buy
HHL,2025-04-07,,,,490.97,,,Sell
HHL,2025-04-03,,,,506.39,,,Buy
HHL,2025-03-03,,,,585.0,,,Sell
HHL,2025-03-02,,,,590.0,,,Buy
HHL,2025-02-18,,,,589.4,,,Sell
HHL,2025-01-06,,,,527.3,,,Buy
HHL,2024-12-29,,,,507.1,,,Sell
HHL,2024-12-17,,,,525.0,,,Buy
HHL,2024-12-16,,,,504.0,,,Sell
HIDCL,2025-12-21,262.0,265.5,261.1,0.0,-100.0,137022.0,
HIDCL,2025-08-27,,,,294.41,,,Buy
HIDCL,2025-07-30,,,,306.74,,,Sell
HIDCL,2025-07-17,,,,306.09,,,Buy
HIDCL,2025-07-14,,,,290.26,,,Sell
HIDCL,2025-07-01,,,,297.39,,,Buy
HIDCL,2025-06-15,,,,304.08,,,Sell
HIDCL,2025-06-02,,,,314.62,,,Buy
HIDCL,2025-05-25,,,,295.38,,,Sell
HIDCL,2025-05-22,,,,300.11,,,Buy
HIDCL,2025-05-05,,,,304.38,,,Sell
HIDCL,2025-03-30,,,,276.91,,,Buy
HIDCL,2025-03-09,,,,279.0,,,Sell
HIDCL,2025-02-13,,,,263.0,,,Buy
HIDCL,2025-02-11,,,,254.0,,,Sell
HIDCL,2025-01-22,,,,257.0,,,Buy
HIDCL,2025-01-13,,,,235.0,,,Sell
HIDCL,2025-01-06,,,,242.0,,,Buy
HIDCL,2024-11-17,,,,277.0,,,Sell
HIDCL,2024-11-10,,,,283.0,,,Buy
HIDCL,2024-11-06,,,,273.0,,,Sell
HIMSTAR,2025-12-21,831.1,873.0,831.1,0.0,-100.0,14274.0,
HLBSL,2025-12-21,925.1,927.0,915.3,0.0,-100.0,210.0,
HLBSL,2025-08-27,,,,1010.31,,,Buy
HLBSL,2025-08-12,,,,1023.59,,,Sell
HLBSL,2025-08-06,,,,1053.3,,,Buy
HLBSL,2025-08-03,,,,1025.88,,,Sell
HLBSL,2025-06-30,,,,930.82,,,Buy
HLBSL,2025-06-18,,,,936.75,,,Sell
HLBSL,2025-06-17,,,,948.63,,,Buy
HLBSL,2025-06-03,,,,959.3,,,Sell
HLBSL,2025-05-18,,,,944.4,,,Buy
HLBSL,2025-04-20,,,,960.63,,,Sell
HLBSL,2025-04-16,,,,968.48,,,Buy
HLBSL,2025-04-03,,,,970.87,,,Sell
HLBSL,2025-03-30,,,,987.0,,,Buy
HLBSL,2025-03-09,,,,1035.0,,,Sell
HLBSL,2025-03-05,,,,1099.6,,,Buy
HLBSL,2025-03-03,,,,1052.0,,,Sell
HLBSL,2025-02-16,,,,1075.0,,,Buy
HLBSL,2025-02-13,,,,1030.3,,,Sell
HLBSL,2025-01-26,,,,980.0,,,Buy
HLBSL,2025-01-13,,,,943.0,,,Sell
HLBSL,2025-01-06,,,,977.0,,,Buy
HLBSL,2025-01-02,,,,931.0,,,Sell
HLBSL,2024-12-29,,,,960.0,,,Buy
HLBSL,2024-12-12,,,,971.1,,,Sell
HLBSL,2024-12-11,,,,1008.0,,,Buy
HLBSL,2024-12-02,,,,999.0,,,Sell
HLBSL,2024-11-27,,,,1037.9,,,Buy
HLBSL,2024-11-26,,,,1007.0,,,Sell
HLBSL,2024-11-11,,,,1023.0,,,Buy
HLI,2025-12-21,375.0,375.0,370.4,0.0,-100.0,44132.0,
HLI,2025-08-27,,,,415.15,,,Buy
HLI,2025-07-31,,,,424.64,,,Sell
HLI,2025-06-30,,,,389.82,,,Buy
HLI,2025-06-03,,,,408.68,,,Sell
HLI,2025-06-02,,,,410.81,,,Buy
HLI,2025-05-27,,,,407.97,,,Sell
HLI,2025-05-22,,,,415.04,,,Buy
HLI,2025-04-10,,,,427.5,,,Sell
HLI,2025-03-30,,,,429.63,,,Buy
HLI,2025-03-11,,,,436.9,,,Sell
HLI,2025-03-02,,,,451.9,,,Buy
HLI,2025-02-09,,,,427.0,,,Sell
HLI,2025-01-19,,,,468.0,,,Buy
HLI,2025-01-15,,,,450.6,,,Sell
HLI,2025-01-06,,,,459.1,,,Buy
HLI,2024-11-19,,,,483.1,,,Sell
HLICF,2025-12-21,9.28,9.28,8.94,0.0,-100.0,2100.0,
HPPL,2025-12-21,462.0,468.4,461.1,0.0,-100.0,51507.0,
HPPL,2025-07-30,,,,517.11,,,Sell
HPPL,2025-07-17,,,,524.19,,,Buy
HPPL,2025-06-26,,,,540.51,,,Sell
HPPL,2025-06-08,,,,536.61,,,Buy
HPPL,2025-05-06,,,,551.17,,,Sell
HPPL,2025-05-04,,,,645.85,,,Buy
HPPL,2025-04-21,,,,601.78,,,Sell
HPPL,2025-04-15,,,,625.56,,,Buy
HPPL,2025-04-10,,,,600.78,,,Sell
HPPL,2025-03-30,,,,601.16,,,Buy
HPPL,2025-03-23,,,,584.67,,,Sell
HPPL,2025-03-18,,,,633.0,,,Buy
HPPL,2025-03-11,,,,586.0,,,Sell
HPPL,2025-03-04,,,,615.0,,,Buy
HPPL,2025-02-24,,,,593.0,,,Sell
HPPL,2025-01-02,,,,401.9,,,Buy
HPPL,2024-12-29,,,,388.1,,,Sell
HPPL,2024-12-23,,,,409.0,,,Buy
HPPL,2024-12-12,,,,408.0,,,Sell
HRL,2025-12-21,815.3,847.0,815.0,0.0,-100.0,103517.0,
HRL,2025-08-26,,,,1010.98,,,Buy
HRL,2025-08-05,,,,1001.78,,,Sell
HRL,2025-07-16,,,,922.78,,,Buy
HRL,2025-07-15,,,,915.28,,,Sell
HRL,2025-07-01,,,,896.22,,,Buy
HRL,2025-05-25,,,,939.93,,,Sell
HRL,2025-05-18,,,,988.35,,,Buy
HRL,2025-04-13,,,,1011.41,,,Sell
HRL,2025-03-27,,,,1019.71,,,Buy
HRL,2025-03-11,,,,1018.0,,,Sell
HRL,2025-02-17,,,,876.0,,,Buy
HRL,2025-02-10,,,,847.3,,,Sell
HRL,2025-01-20,,,,818.1,,,Buy
HRL,2025-01-13,,,,790.0,,,Sell
HRL,2025-01-06,,,,815.0,,,Buy
HRL,2024-11-28,,,,855.2,,,Sell
HRL,2024-11-27,,,,870.0,,,Buy
HRL,2024-11-19,,,,866.0,,,Sell
HURJA,2025-12-21,222.0,222.0,218.1,0.0,-100.0,34050.0,
HURJA,2025-07-30,,,,257.35,,,Sell
HURJA,2025-07-17,,,,260.41,,,Buy
HURJA,2025-06-23,,,,254.89,,,Sell
HURJA,2025-06-08,,,,254.3,,,Buy
HURJA,2025-05-15,,,,255.37,,,Sell
HURJA,2025-04-27,,,,245.05,,,Buy
HURJA,2025-04-24,,,,240.58,,,Sell
HURJA,2025-04-16,,,,245.76,,,Buy
HURJA,2025-04-07,,,,235.5,,,Sell
HURJA,2025-03-30,,,,245.32,,,Buy
HURJA,2025-03-09,,,,252.3,,,Sell
HURJA,2025-02-27,,,,261.9,,,Buy
HURJA,2025-02-17,,,,253.6,,,Sell
HURJA,2025-01-22,,,,236.0,,,Buy
HURJA,2025-01-13,,,,228.6,,,Sell
HURJA,2025-01-06,,,,237.0,,,Buy
HURJA,2024-12-08,,,,243.0,,,Sell
HURJA,2024-11-11,,,,225.5,,,Buy
ICFC,2025-12-21,617.0,624.0,616.1,0.0,-100.0,20301.0,
ICFC,2025-08-26,,,,676.65,,,Buy
ICFC,2025-08-12,,,,669.1,,,Sell
ICFC,2025-08-07,,,,692.22,,,Buy
ICFC,2025-08-03,,,,672.82,,,Sell
ICFC,2025-07-01,,,,606.53,,,Buy
ICFC,2025-06-19,,,,608.43,,,Sell
ICFC,2025-06-10,,,,622.57,,,Buy
ICFC,2025-06-03,,,,608.4,,,Sell
ICFC,2025-05-08,,,,653.1,,,Buy
ICFC,2025-03-05,,,,654.0,,,Sell
ICFC,2025-03-02,,,,675.8,,,Buy
ICFC,2025-02-23,,,,660.0,,,Sell
ICFC,2025-02-02,,,,653.0,,,Buy
ICFC,2025-01-13,,,,655.0,,,Sell
ICFC,2025-01-07,,,,676.0,,,Buy
ICFC,2024-11-17,,,,791.0,,,Sell
ICFCD88,2025-12-21,1136.0,1208.7,1136.0,0.0,-100.0,264.0,
ICFCD88,2025-08-19,,,,1084.0,,,Buy
ICFCD88,2025-08-13,,,,1063.75,,,Sell
ICFCD88,2025-08-12,,,,1075.0,,,Buy
ICFCD88,2025-08-07,,,,1065.0,,,Sell
ICFCD88,2025-08-06,,,,1080.0,,,Buy
ICFCD88,2025-07-21,,,,1070.0,,,Sell
ICFCD88,2025-07-15,,,,1100.0,,,Buy
ICFCD88,2025-07-02,,,,1083.0,,,Sell
ICFCD88,2025-06-19,,,,1094.66,,,Buy
ICFCD88,2025-06-04,,,,1090.0,,,Sell
ICFCD88,2025-05-26,,,,1106.7,,,Buy
ICFCD88,2025-05-11,,,,1096.0,,,Sell
ICFCD88,2025-04-22,,,,1085.1,,,Buy
ICFCD88,2025-04-21,,,,1063.6,,,Sell
ICFCD88,2025-04-01,,,,1070.26,,,Buy
ICFCD88,2025-03-27,,,,1051.0,,,Sell
ICFCD88,2025-03-26,,,,1068.18,,,Buy
ICFCD88,2025-03-25,,,,1056.6,,,Sell
ICFCD88,2025-03-23,,,,1088.0,,,Buy
IGI,2025-12-21,413.2,414.9,408.5,0.0,-100.0,8879.0,
IGI,2025-08-27,,,,537.86,,,Buy
IGI,2025-07-30,,,,566.16,,,Sell
IGI,2025-07-01,,,,529.02,,,Buy
IGI,2025-05-27,,,,544.83,,,Sell
IGI,2025-05-21,,,,558.41,,,Buy
IGI,2025-05-11,,,,549.83,,,Sell
IGI,2025-05-08,,,,556.05,,,Buy
IGI,2025-04-22,,,,569.82,,,Sell
IGI,2025-04-16,,,,574.69,,,Buy
IGI,2025-03-10,,,,618.0,,,Sell
IGI,2025-02-25,,,,614.1,,,Buy
IGI,2025-02-23,,,,603.0,,,Sell
IGI,2025-02-13,,,,607.0,,,Buy
IHL,2025-12-21,611.1,619.8,594.5,0.0,-100.0,40395.0,
IHL,2025-08-24,,,,569.3,,,Sell
IHL,2025-08-17,,,,579.24,,,Buy
IHL,2025-08-03,,,,577.16,,,Sell
IHL,2025-06-29,,,,528.62,,,Buy
IHL,2025-06-11,,,,538.11,,,Sell
IHL,2025-06-10,,,,551.22,,,Buy
IHL,2025-04-23,,,,665.01,,,Sell
IHL,2025-04-17,,,,693.49,,,Buy
IHL,2025-04-13,,,,662.93,,,Sell
IHL,2025-04-10,,,,687.06,,,Buy
IHL,2025-04-03,,,,677.17,,,Sell
IHL,2025-03-30,,,,691.2,,,Buy
IHL,2025-02-20,,,,784.0,,,Sell
IHL,2025-01-15,,,,701.0,,,Buy
IHL,2025-01-13,,,,663.0,,,Sell
IHL,2025-01-05,,,,690.0,,,Buy
IHL,2024-12-29,,,,650.0,,,Sell
IHL,2024-12-22,,,,680.0,,,Buy
IHL,2024-12-17,,,,654.0,,,Sell
ILBS,2025-12-21,946.4,963.8,940.1,0.0,-100.0,7336.0,
ILBS,2025-06-30,,,,833.66,,,Buy
ILBS,2025-06-03,,,,861.38,,,Sell
ILBS,2025-05-19,,,,866.84,,,Buy
ILBS,2025-04-21,,,,915.83,,,Sell
ILBS,2025-04-15,,,,934.59,,,Buy
ILBS,2025-03-12,,,,995.0,,,Sell
ILBS,2025-03-09,,,,1050.0,,,Buy
ILBS,2025-03-03,,,,1012.1,,,Sell
ILBS,2025-01-28,,,,979.7,,,Buy
ILBS,2025-01-15,,,,967.0,,,Sell
ILBS,2025-01-06,,,,993.8,,,Buy
ILBS,2024-11-24,,,,1039.0,,,Sell
JBBD87,2025-12-21,1161.3,1179.0,1161.3,0.0,-100.0,274.0,
JBBD87,2025-08-18,,,,1062.0,,,Buy
JBBD87,2025-07-07,,,,1067.0,,,Sell
JBBD87,2025-06-23,,,,1100.0,,,Buy
JBBD87,2025-05-25,,,,1090.0,,,Sell
JBBD87,2025-05-22,,,,1107.0,,,Buy
JBBD87,2025-05-19,,,,1070.0,,,Sell
JBBD87,2025-03-24,,,,1051.0,,,Buy
JBBD87,2025-03-11,,,,1048.0,,,Sell
JBBL,2025-12-21,312.7,322.0,312.7,0.0,-100.0,34909.0,
JBBL,2025-08-28,,,,336.45,,,Sell
JBBL,2025-08-27,,,,347.68,,,Buy
JBBL,2025-08-03,,,,370.24,,,Sell
JBBL,2025-06-30,,,,321.81,,,Buy
JBBL,2025-06-03,,,,329.48,,,Sell
JBBL,2025-05-07,,,,330.74,,,Buy
JBBL,2025-04-22,,,,334.87,,,Sell
JBBL,2025-04-16,,,,342.0,,,Buy
JBBL,2025-03-16,,,,358.0,,,Sell
JBBL,2025-03-11,,,,370.0,,,Buy
JBBL,2025-03-10,,,,358.0,,,Sell
JBBL,2025-02-27,,,,360.2,,,Buy
JBBL,2025-02-20,,,,357.9,,,Sell
JBBL,2025-02-16,,,,359.0,,,Buy
JBBL,2025-02-09,,,,355.0,,,Sell
JBBL,2025-01-28,,,,361.2,,,Buy
JBBL,2025-01-12,,,,361.9,,,Sell
JBBL,2025-01-05,,,,369.0,,,Buy
JBBL,2024-12-08,,,,385.0,,,Sell
JBLB,2025-12-21,1430.0,1438.0,1400.0,0.0,-100.0,12603.0,
JBLB,2025-08-18,,,,1468.63,,,Buy
JBLB,2025-07-30,,,,1481.57,,,Sell
JBLB,2025-06-24,,,,1298.61,,,Buy
JBLB,2025-06-02,,,,1305.18,,,Sell
JBLB,2025-05-18,,,,1300.84,,,Buy
JBLB,2025-05-13,,,,1290.98,,,Sell
JBLB,2025-05-11,,,,1299.26,,,Buy
JBLB,2025-04-21,,,,1325.05,,,Sell
JBLB,2025-04-17,,,,1331.59,,,Buy
JBLB,2025-04-02,,,,1336.47,,,Sell
JBLB,2025-03-30,,,,1356.51,,,Buy
JBLB,2025-03-06,,,,1407.0,,,Sell
JBLB,2025-02-27,,,,1428.0,,,Buy
JBLB,2025-02-23,,,,1392.0,,,Sell
JBLB,2025-02-17,,,,1421.0,,,Buy
JBLB,2025-02-12,,,,1390.1,,,Sell
JFL,2025-12-21,412.7,416.9,411.2,0.0,-100.0,7723.0,
JFL,2025-08-03,,,,518.95,,,Sell
JFL,2025-07-02,,,,469.0,,,Buy
JFL,2025-06-18,,,,465.64,,,Sell
JFL,2025-06-10,,,,490.37,,,Buy
JFL,2025-05-27,,,,474.53,,,Sell
JFL,2025-05-19,,,,476.48,,,Buy
JFL,2025-05-18,,,,466.55,,,Sell
JFL,2025-05-08,,,,501.29,,,Buy
JFL,2025-04-03,,,,514.07,,,Sell
JFL,2025-04-02,,,,523.59,,,Buy
JFL,2025-03-09,,,,560.0,,,Sell
JFL,2025-02-06,,,,525.0,,,Buy
JFL,2024-12-29,,,,833.4,,,Sell
JFL,2024-12-22,,,,932.0,,,Buy
JFL,2024-12-12,,,,885.9,,,Sell
JFL,2024-12-11,,,,956.8,,,Buy
JFL,2024-12-01,,,,913.5,,,Sell
JFL,2024-11-28,,,,1015.0,,,Buy
JFL,2024-11-27,,,,941.0,,,Sell
JHAPA,2025-12-21,1230.0,1259.0,1221.0,0.0,-100.0,17532.0,
JOSHI,2025-12-21,288.0,290.0,275.2,0.0,-100.0,124736.0,
JOSHI,2025-08-03,,,,336.48,,,Sell
JOSHI,2025-07-31,,,,345.7,,,Buy
JOSHI,2025-07-24,,,,341.88,,,Sell
JOSHI,2025-07-14,,,,346.37,,,Buy
JOSHI,2025-06-22,,,,348.6,,,Sell
JOSHI,2025-06-09,,,,395.44,,,Buy
JOSHI,2025-06-03,,,,388.37,,,Sell
JOSHI,2025-06-02,,,,392.57,,,Buy
JOSHI,2025-05-19,,,,381.91,,,Sell
JOSHI,2025-05-08,,,,380.76,,,Buy
JOSHI,2025-04-23,,,,378.33,,,Sell
JOSHI,2025-04-09,,,,384.66,,,Buy
JOSHI,2025-04-08,,,,373.06,,,Sell
JOSHI,2025-03-30,,,,393.26,,,Buy
